url,title,segment,target,source
http://www.99huizhou.com/thread-193991-1-1.html,徒子徒孙全来了-新安书画-故园徽州网- Powered by Discuz!,"徒子徒孙 全 来 了 - 新安 书画 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-192436-1-1.html,收藏杂项欣赏  -徽州收藏-故园徽州网- Powered by Discuz!,"收藏 杂项 欣赏 - 徽州 收藏 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/dpw_activity-activity.html,活动中心- 故园徽州- Powered by Discuz!,"活动 中心 - 故园 徽州 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum.php?mod=forumdisplay&fid=279,政策法规_故园徽州-故园徽州网- Powered by Discuz!,"政策法规_ 故园 徽州 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-192641-1-1.html,偶院丁酉春联-新安书画-故园徽州网- Powered by Discuz!,"偶 院 丁酉 春联 - 新安 书画 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum-264-1.html,媒体互动_故园徽州-故园徽州网- Powered by Discuz!,"媒体 互动_ 故园 徽州 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/home.php?mod=space&do=album,最新更新的相册- 故园徽州- Powered by Discuz!,"最新 更新 的 相册 - 故园 徽州 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum.php?mod=guide,导读-最新热门- 故园徽州- Powered by Discuz!,"导读 - 最新 热门 - 故园 徽州 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-192643-1-1.html,为徽州市写副春联-说鳖茶馆-故园徽州网- Powered by Discuz!,"为 徽州市 写 副 春联 - 说 鳖 茶馆 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum.php?mod=forumdisplay&fid=109,摄影天地-黄山摄影网|黄山摄影家交流平台-故园徽州网- Powered by ...,"摄影 天地 - 黄山 摄影 网 | 黄山 摄影家 交流 平台 - 故园 徽州 网 - P o w e r e d b y...
",1,cse
http://www.99huizhou.com/thread-193994-1-1.html,为舒老师新书《徽州布衣》题一联-说鳖茶馆-故园徽州网- Powered by ...,"为 舒 老师 新书 《 徽州 布衣 》 题 一 联 - 说 鳖 茶馆 - 故园 徽州 网 - P o w e r e d b y...
",1,cse
http://www.99huizhou.com/archiver/fid-178.html,徽州得名888周年专版-故园徽州网- Powered by Discuz! Archiver,"徽州 得名 888 周年 专版 - 故园 徽州 网 - P o w e r e d b y D i s c u z ! A r c h i v e r
",1,cse
http://www.99huizhou.com/thread-149701-1-1.html,省文化厅厅长袁华一行参观蒯正华木雕工作室-徽州文化生态保护区专 ...,"省 文化厅 厅长 袁 华 一行 参观 蒯正华 木雕 工作室 - 徽州 文化 生态 保护区 专...
",1,cse
http://www.99huizhou.com/forum-101-1.html,旅游户外-徽州旅游户外第一平台-故园徽州网- Powered by Discuz!,"旅游 户外 - 徽州 旅游 户外 第一 平台 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-189730-1-1.html,沙孟海书法-新安书画-故园徽州网- Powered by Discuz!,"沙孟海 书法 - 新安 书画 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-189715-1-1.html,马大师夫人的字-新安书画-故园徽州网- Powered by Discuz!,"马 大师 夫人 的 字 - 新安 书画 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum-109-1.html,摄影天地-黄山摄影网|黄山摄影家交流平台-故园徽州网- Powered by ...,"摄影 天地 - 黄山 摄影 网 | 黄山 摄影家 交流 平台 - 故园 徽州 网 - P o w e r e d b y...
",1,cse
http://www.99huizhou.com/thread-194559-1-1.html,对联-说鳖茶馆-故园徽州网- Powered by Discuz!,"对联 - 说 鳖 茶馆 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/forum-170-1.html,投诉建议_故园徽州-故园徽州网- Powered by Discuz!,"投诉 建议_ 故园 徽州 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-185731-1-1.html,看图说徽州第三讲徽州照壁-寻徽之旅-故园徽州网- Powered by Discuz!,"看图 说 徽州 第三 讲 徽州 照壁 - 寻 徽 之 旅 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://www.99huizhou.com/thread-194260-1-1.html,元旦送一联-说鳖茶馆-故园徽州网- Powered by Discuz!,"元旦 送 一 联 - 说 鳖 茶馆 - 故园 徽州 网 - P o w e r e d b y D i s c u z !
",1,cse
http://ahage.net/m/view.php?aid=22117,徽州文化的批判与发展_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"徽州 文化 的 批判 与 发展_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://ahage.net/m/view.php?aid=2609,太平军和红卫兵——毁灭徽文化的两大妖魔_安徽文化网| 安徽文化人 ...,"太平军 和 红卫兵 —— 毁灭 徽 文化 的 两 大 妖魔_ 安徽 文化 网 | 安徽 文化人 ...
",1,cse
http://ahage.net/m/view.php?aid=19235,徽商的衰落与徽文化的局限_安徽文化网| 安徽文化人的网上家园，网上 ...,"徽商 的 衰落 与 徽 文化 的 局限_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://ahage.net/m/view.php?aid=7419,"根在传承,魂在创新——徽文化产业探索_安徽文化网| 安徽文化人的 ...","根 在 传承 , 魂 在 创新 —— 徽 文化 产业 探索_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=18750,徽商的兴盛与徽文化的作用_安徽文化网| 安徽文化人的网上家园，网上 ...,"徽商 的 兴盛 与 徽 文化 的 作用_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://ahage.net/m/view.php?aid=7004,弘扬徽文化，砚海造神奇——记王祖伟_安徽文化网| 安徽文化人的网上 ...,"弘扬 徽 文化 ， 砚海 造 神奇 —— 记 王 祖伟_ 安徽 文化 网 | 安徽 文化人 的 网上 ...
",1,cse
http://www.ahage.net/lvyou/31373.html,行走绩溪古村落感受徽文化发源地之美_安徽文化网| 安徽文化人的 ...,"行走 绩溪 古 村落 感受 徽 文化 发源地 之 美_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=31272,徽文化在铜陵地区的传承和影响_安徽文化网| 安徽文化人的网上家园 ...,"徽 文化 在 铜陵 地区 的 传承 和 影响_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=31149,说说徽文化赏赏徽地理_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"说说 徽 文化 赏赏 徽 地理_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://www.ahage.net/huixue/1934.html,谈谈徽文化研究的现实意义_我的网站,"谈谈 徽 文化 研究 的 现实 意义 _我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=220,徽州文化的本质及其历史地位_安徽文化网| 安徽文化人的网上家园 ...,"徽州 文化 的 本质 及其 历史 地位_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=2232,现代化与徽派建筑_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"现代化 与 徽派 建筑_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=22115&pageno=2,关于徽州文化是平民文化还是贵族文化的讨论综述(2)_安徽文化网 ...,"关于 徽州 文化 是 平民 文化 还是 贵族 文化 的 讨论 综述 ( 2 )_ 安徽 文化 网...
",1,cse
http://www.ahage.net/news/12753.html,文化探寻活动——走进源泉徽文化博物馆_我的网站,"文化 探寻 活动 —— 走 进 源泉 徽 文化 博物馆_ 我 的 网站
",1,cse
http://www.ahage.net/zhuanti/mulu/10640.html,徽文化专题第二辑——安徽民俗_我的网站,"徽 文化 专题 第二 辑 —— 安徽 民俗_ 我 的 网站
",1,cse
http://www.ahage.net/cul/list_3_17.html,徽派文化/ 安徽文化_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"徽派 文化 / 安徽 文化_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://www.ahage.net/news/1759.html,安徽省徽州文化博物馆昨日在黄山市隆重开馆_我的网站,"安徽省 徽州 文化 博物馆 昨日 在 黄山市 隆重 开馆_ 我 的 网站
",1,cse
http://www.ahage.net/huidiao/huangshanyudiao.html,“徽州三雕”出新品黄山玉雕让徽文化放光彩_我的网站,"“ 徽州 三 雕 ” 出 新品 黄山 玉雕 让 徽 文化 放 光彩_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=22385,人工天不如——徽州“三雕”调查_安徽文化网| 安徽文化人的网上家园 ...,"人工 天 不如 —— 徽州 “ 三 雕 ” 调查_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://www.ahage.net/huicai/pinhuicaifengwei-ganshouhuiwenhua-anhuigedixiaochidahuiji.html,品徽菜风味，感受徽文化——安徽各地小吃大汇集_我的网站,"品 徽菜 风味 ， 感受 徽 文化 —— 安徽 各地 小吃 大 汇集_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=2686,第四届国际徽商大会文化产业成果综述_安徽文化网| 安徽文化人的 ...,"第四 届 国际 徽商 大会 文化 产业 成果 综述_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=409,安徽绩溪与徽学研究_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"安徽 绩溪 与 徽学 研究_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=5240,“徽”说_安徽文化网| 安徽文化人的网上家园，网上最大的安徽历史文化 ...,"“ 徽 ” 说_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 历史 文化 ...
",1,cse
http://www.ahage.net/huixue/11303.html,徽州文化边缘幅射的例证:查济古村_我的网站,"徽州 文化 边缘 幅射 的 例证 : 查 济 古村_ 我 的 网站
",1,cse
http://www.ahage.net/news/1044_2.html,黄山徽州区:用发展与和谐擎起徽文化大旗(2)_我的网站,"黄山 徽州区 : 用 发展 与 和谐 擎 起 徽 文化 大旗 ( 2 )_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=4953,三个徽州人与三个犹太人_安徽文化网| 安徽文化人的网上家园，网上 ...,"三 个 徽州 人 与 三 个 犹太人_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://www.ahage.net/lunwen/13552.html,关于徽州文化保护和开发的调研报告_我的网站,"关于 徽州 文化 保护 和 开发 的 调研 报告_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=790,"21世纪徽学研讨会举行,学者纵论“徽商徽班徽文化”_安徽文化网| 安徽 ...","21 世纪 徽学 研讨会 举行 , 学者 纵论 “ 徽商 徽班 徽 文化 ”_ 安徽 文化 网 | 安徽 ...
",1,cse
http://ahage.net/m/view.php?aid=266,中国戏曲史上的活化石——徽州目连戏_安徽文化网| 安徽文化人的 ...,"中国 戏曲 史 上 的 活化石 —— 徽州 目 连戏_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://www.ahage.net/huixue/1950.html,谈西递宏村世界文化遗产的发掘研究保护利用_我的网站,"谈 西 递 宏村 世界 文化 遗产 的 发掘 研究 保护 利用_ 我 的 网站
",1,cse
http://www.ahage.net/about/,关于我们—安徽文化网，关于安徽文化网,"关于 我们 — 安徽 文化 网 ， 关于 安徽 文化 网
",1,cse
http://www.ahage.net/lunwen/22315.html,徽州楹联文化与其保存现状和利用——以绩溪县为例_我的网站,"徽州 楹联 文化 与 其 保存 现状 和 利用 —— 以 绩溪县 为例_ 我 的 网站
",1,cse
http://www.ahage.net/huishang/list_11_6.html,古今人物/ 徽商崛起_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"古今 人物 / 徽商 崛起_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=16987,古徽州的“新安四宝”_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"古 徽州 的 “ 新安 四 宝 ”_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=24337,徽州人胡适——写在胡适诞辰120周年_安徽文化网| 安徽文化人的网上 ...,"徽州 人 胡 适 —— 写 在 胡 适 诞辰 120 周年_ 安徽 文化 网 | 安徽 文化人 的 网上 ...
",1,cse
http://www.ahage.net/huishang/list_11_7.html,古今人物/ 徽商崛起_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"古今 人物 / 徽商 崛起_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://www.ahage.net/huiju/4845.html,徽戏在中国戏曲史上的地位_我的网站,"徽 戏 在 中国 戏曲 史 上 的 地位_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=2744&pageno=3,休宁德胜鲁班木工学校，一石三鸟的伟大创举(3)_安徽文化网| 安徽 ...,"休 宁德 胜 鲁班 木工 学校 ， 一 石 三 鸟 的 伟大 创举 ( 3 )_ 安徽 文化 网 | 安徽 ...
",1,cse
http://ahage.net/m/view.php?aid=10574,徽州农民画家亦风流_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"徽州 农民 画家 亦 风流_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://www.ahage.net/huixue/list_7_5.html,徽史纵览/ 徽学研究_我的网站,"徽 史 纵览 / 徽学 研究_ 我 的 网站
",1,cse
http://www.ahage.net/html/culpic/22659_14.html,安庆五千年文博园传承中华五千年文化(14)_安徽文化网www.ahage.net,"安庆 五千 年 文博 园 传承 中华 五千 年 文化 ( 14 )_ 安徽 文化 网 w w w.a h a g e.n e t
",1,cse
http://ahage.net/m/view.php?aid=23290,徽商故里、千年古村、生态之乡——休宁商山_安徽文化网| 安徽文化人 ...,"徽商 故里 、 千 年 古 村 、 生态 之 乡 —— 休宁 商山_ 安徽 文化 网 | 安徽 文化人 ...
",1,cse
http://ahage.net/m/view.php?aid=12046,民办博物馆，传承安徽文化新渠道_安徽文化网| 安徽文化人的网上家园 ...,"民办 博物馆 ， 传承 安徽 文化 新 渠道_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=15212,明代徽派民居佳构五教堂_安徽文化网| 安徽文化人的网上家园，网上 ...,"明代 徽派 民居 佳 构 五 教堂_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://ahage.net/m/view.php?aid=2889&pageno=2,徽州民间工艺从草堂走向殿堂(2)_安徽文化网| 安徽文化人的网上家园 ...,"徽州 民间 工艺 从 草堂 走向 殿堂 ( 2 )_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://www.ahage.net/huiju/989.html,从“罚戏碑”看徽州的戏曲文化——徽州文化系列谈_我的网站,"从 “ 罚 戏 碑 ” 看 徽州 的 戏曲 文化 —— 徽州 文化 系列谈_ 我 的 网站
",1,cse
http://www.ahage.net/huiju/984.html,徽州文化系列谈——徽州古戏台_我的网站,"徽州 文化 系列谈 —— 徽州 古 戏台_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=4968,篁墩：徽州宗族的圣地_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"篁墩 ： 徽州 宗族 的 圣地_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://ahage.net/m/view.php?aid=4966&pageno=2,徽州：儒教圣地(2)_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"徽州 ： 儒教 圣地 ( 2 )_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=4571,千年古镇——上庄（胡适老家）_安徽文化网| 安徽文化人的网上家园 ...,"千年 古镇 —— 上 庄 （ 胡 适 老家 ）_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://www.ahage.net/zatan/2097.html,新安代代显风流徽州文化传千古_我的网站,"新安 代代 显 风流 徽州 文化 传 千古_ 我 的 网站
",1,cse
http://www.ahage.net/lvyou/28812.html,亳州的古淝公所_我的网站,"亳州 的 古淝 公所_ 我 的 网站
",1,cse
http://www.ahage.net/lvyou/4709.html,青瓦白墙恋徽州_我的网站,"青瓦 白 墙 恋 徽州_ 我 的 网站
",1,cse
http://www.ahage.net/huiju/1990.html,寻找徽戏的踪迹_我的网站,"寻找 徽 戏 的 踪迹_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=19719,记“徽州三雕”国家级代表性传承人方新中_安徽文化网| 安徽文化人的 ...,"记 “ 徽州 三 雕 ” 国家级 代表性 传承 人 方 新 中_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://www.ahage.net/lunwen/13552_2.html,关于徽州文化保护和开发的调研报告(2)_我的网站,"关于 徽州 文化 保护 和 开发 的 调研 报告 ( 2 )_ 我 的 网站
",1,cse
http://www.ahage.net/news/16123.html,安徽文化网推出《徽州旧事》专栏（图）_我的网站,"安徽 文化 网 推出 《 徽州 旧事 》 专栏 （ 图 ）_ 我 的 网站
",1,cse
http://www.ahage.net/shuhua/32462.html,皖南书画家作品邀请展在石台县隆重开幕_安徽文化网| 安徽文化人的 ...,"皖南 书画家 作品 邀请展 在 石台县 隆重 开幕_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=6889,两宋徽（州）籍诗人考_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"两 宋 徽（州）籍 诗人 考_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=22994,徽州区中医世家概述_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"徽州区 中医 世家 概述_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://www.ahage.net/huipaijianzhu/30374.html,石灰窑、砖瓦窑——徽派古建筑的功臣_安徽文化网| 安徽文化人的网上 ...,"石灰窑 、 砖瓦窑 —— 徽派 古建筑 的 功臣_ 安徽 文化 网 | 安徽 文化人 的 网上 ...
",1,cse
http://www.ahage.net/image/25907_2.html,皖首台大型实景剧《宏村•阿菊》首演(3)_我的网站,"皖首台 大型 实景 剧 《 宏村•阿菊 》 首演 ( 3 )_ 我 的 网站
",1,cse
http://www.ahage.net/lvyou/4986.html,包公园之清风阁：弘扬包公精神融汇徽州文化精义_我的网站,"包 公园 之 清风 阁 ： 弘扬 包公 精神 融汇 徽州 文化 精义_ 我 的 网站
",1,cse
http://www.ahage.net/lunwen/4945.html,徽州宗祠文化与程朱理学思想_我的网站,"徽州 宗祠 文化 与 程朱理学 思想_ 我 的 网站
",1,cse
http://www.ahage.net/news/1349.html,安徽文化网寻求历史文化类网站、地方门户论坛合作_我的网站,"安徽 文化 网 寻求 历史 文化 类 网站 、 地方 门户 论坛 合作_ 我 的 网站
",1,cse
http://www.ahage.net/lvyou/23290.html,徽商故里、千年古村、生态之乡——休宁商山_我的网站,"徽商 故里 、 千 年 古 村 、 生态 之 乡 —— 休宁 商山_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=385,重寻绩溪汪华墓的情思_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"重寻 绩溪 汪 华墓 的 情思_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://ahage.net/m/view.php?aid=22268,古村落保护之忧思——从上叶古村的消亡谈起_安徽文化网| 安徽文化 ...,"古 村落 保护 之 忧思 —— 从 上 叶 古 村 的 消亡 谈 起_ 安徽 文化 网 | 安徽 文化 ...
",1,cse
http://www.ahage.net/huixue/1327.html,浅析明清时期徽州民居天井与庭院文化特征_我的网站,"浅析 明清 时期 徽州 民居 天井 与 庭院 文化 特征_ 我 的 网站
",1,cse
http://www.ahage.net/huidiao/29725.html,源泉博物馆馆长宣繁秋：对徽州木雕的认知_安徽文化网| 安徽文化人的 ...,"源泉 博物馆 馆长 宣 繁 秋 ： 对 徽州 木雕 的 认知_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://www.ahage.net/huipaijianzhu/1962.html,杂谈徽派建筑“徽”字之妙(组图)_我的网站,"杂谈 徽派 建筑 “ 徽 ” 字 之 妙 ( 组图 )_ 我 的 网站
",1,cse
http://www.ahage.net/news/15242.html,合肥将举办“收藏最美徽州”水彩画展（图）_我的网站,"合肥 将 举办 “ 收藏 最 美 徽州 ” 水彩 画展 （ 图 ）_ 我 的 网站
",1,cse
http://www.ahage.net/lunwen/13553.html,论皖江文化研究的价值_我的网站,"论 皖江 文化 研究 的 价值_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=5263,徽派篆刻的艺术特征_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"徽派 篆刻 的 艺术 特征_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/list.php?tid=4&TotalResult=969&PageNo=96,戏曲舞蹈_安徽文化网| 安徽文化人的网上家园，网上最大的安徽历史 ...,"戏曲 舞蹈_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 历史 ...
",1,cse
http://ahage.net/m/view.php?aid=2252,西川胡氏商儒仕三代_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"西川 胡氏 商儒 仕三代_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=256,徽州古戏台及其建筑艺术_安徽文化网| 安徽文化人的网上家园，网上 ...,"徽州 古 戏台 及其 建筑 艺术_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://ahage.net/m/view.php?aid=1396,徽派戏曲——明清徽州戏曲文化_安徽文化网| 安徽文化人的网上家园 ...,"徽派 戏曲 —— 明清 徽州 戏曲 文化_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=32428,探寻“互联网+博物馆”新形态_安徽文化网| 安徽文化人的网上家园 ...,"探寻 “ 互联网 + 博物馆 ” 新 形态_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=199,徽学的界定及其研究方法_安徽文化网| 安徽文化人的网上家园，网上 ...,"徽学 的 界定 及其 研究 方法_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 ...
",1,cse
http://ahage.net/m/view.php?aid=25439,文房四宝之徽墨在旌德_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"文房四宝 之 徽墨 在 旌德_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://www.ahage.net/news/465.html,关于安徽文化网_我的网站,"关于 安徽 文化 网_ 我 的 网站
",1,cse
http://www.ahage.net/huiju/2191.html,绩溪县伏岭镇——徽剧发源地_我的网站,"绩溪县 伏 岭 镇 —— 徽剧 发源地_ 我 的 网站
",1,cse
http://www.ahage.net/huixue/12618.html,初识朱熹、戴震、胡适三者之间的关系_我的网站,"初 识 朱熹 、 戴震 、 胡 适 三 者 之间 的 关系_ 我 的 网站
",1,cse
http://www.ahage.net/fengsu/26914.html,浅说徽州人对八仙桌座次排定的一些讲究_我的网站,"浅说 徽州 人 对 八仙桌 座次 排定 的 一些 讲究_ 我 的 网站
",1,cse
http://www.ahage.net/huipaijianzhu/2031.html,黑与白——徽派建筑_我的网站,"黑 与 白 —— 徽派 建筑_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=12176,绩溪胡姓探源_安徽文化网| 安徽文化人的网上家园，网上最大的安徽 ...,"绩溪 胡姓 探源_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 ...
",1,cse
http://www.ahage.net/html/tuijian/12340.html,撩开泾川古民居的神秘面纱_我的网站,"撩开 泾川 古 民居 的 神秘 面纱_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=17771,荫馀堂随想_安徽文化网| 安徽文化人的网上家园，网上最大的安徽历史 ...,"荫 馀堂 随想_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 历史 ...
",1,cse
http://ahage.net/m/view.php?aid=30526,徽州祠堂_安徽文化网| 安徽文化人的网上家园，网上最大的安徽历史 ...,"徽州 祠堂_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 历史 ...
",1,cse
http://www.ahage.net/plus/flink.php,安徽文化网| 安徽文化人的网上家园，网上最大的安徽历史文化资料 ...,"安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 安徽 历史 文化 资料 ...
",1,cse
http://ahage.net/m/view.php?aid=18446,徽商与明清徽州科举业_安徽文化网| 安徽文化人的网上家园，网上最大 ...,"徽商 与 明清 徽州 科举 业_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 ...
",1,cse
http://www.ahage.net/huidiao/27924.html,钟馗造像与汪氏一门——谨以此文纪念一位徽州木雕老者_我的网站,"钟馗 造像 与 汪氏 一 门 —— 谨 以 此文 纪念 一 位 徽州 木雕 老者_ 我 的 网站
",1,cse
http://ahage.net/m/view.php?aid=1044,黄山徽州区:用发展与和谐擎起徽文化大旗_安徽文化网| 安徽文化人的 ...,"黄山 徽州区 : 用 发展 与 和谐 擎 起 徽 文化 大 旗_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=11239,中博会文艺晚会将主打“徽”文化_安徽文化网| 安徽文化人的网上家园 ...,"中 博会 文艺 晚会 将 主打 “ 徽 ” 文化_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ...
",1,cse
http://ahage.net/m/view.php?aid=983,说说徽州书院的讲会制度——徽州文化系列谈_安徽文化网| 安徽文化 ...,"说说 徽州 书院 的 讲 会 制度 —— 徽州 文化 系列谈_ 安徽 文化 网 | 安徽 文化 ...
",1,cse
http://ahage.net/m/view.php?aid=2031,黑与白——徽派建筑_安徽文化网| 安徽文化人的网上家园，网上最大的 ...,"黑 与 白 —— 徽派 建筑_ 安徽 文化 网 | 安徽 文化人 的 网上 家园 ， 网上 最 大 的 ...
",1,cse
http://ahage.net/m/view.php?aid=1717&pageno=2,徽州人的“胎记”：怪异方言令外人懵懂(2)_安徽文化网| 安徽文化人的 ...,"徽州 人 的 “ 胎记 ” ： 怪异 方言 令 外人 懵懂 ( 2 )_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
http://ahage.net/m/view.php?aid=1340&pageno=5,徽州女人——侠情柔骨母仪天下的徽娘(5)_安徽文化网| 安徽文化人的 ...,"徽州 女人 —— 侠情 柔 骨 母 仪 天下 的 徽 娘 ( 5 )_ 安徽 文化 网 | 安徽 文化人 的 ...
",1,cse
