url,title,segment,target,source
http://www.ahage.net/lunwen/18069.html,何处是“东城”?——驳“项羽不死于乌江”说_我的网站,"何处 是 “ 东城 ” ? ——驳 “ 项羽 不 死 于 乌江 ” 说
",0,solr
http://www.ahage.net/lunwen/18105.html,剑啸吟：大悲湿史——一论政治家项羽_我的网站,"剑 啸 吟 ： 大悲 湿 史 —— 一 论 政治家 项羽
",0,solr
http://www.ahage.net/lunwen/4708.html,清代商人的资本组织与经营方式_我的网站,"清代 商人 的 资本 组织 与 经营 方式
",0,solr
http://www.ahage.net/lvyou/20869_2.html,东至古迹知多少(2)_我的网站,"东至 古迹 知 多少 ( 2 )
",0,solr
http://www.ahage.net/lvyou/28277.html,神密的观音岩_我的网站,"神密 的 观音 岩
",0,solr
http://www.ahage.net/lvyou/29277.html,新文化运动旗手叶落归根处_我的网站,"新 文化 运动 旗手 叶落归根 处
",0,solr
http://www.ahage.net/lvyou/xuxiake-huangshanyouji_4.html,徐霞客《黄山游记》(4)_我的网站,"徐霞客 《 黄山 游记 》 ( 4 )
",1,solr
http://www.ahage.net/lvyoumeishi/31824.html,金寨天麻_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"金寨 天麻
",0,solr
http://www.ahage.net/news/20511.html,白蚁成患百年老宅几成危房 专家前往寻源_我的网站,"白蚁 成 患 百年 老宅 几 成 危房 专家 前往 寻 源
",0,solr
http://www.ahage.net/news/26413_8.html,岳西高腔专场展演在安庆人民剧院成功举行(8)_我的网站,"岳西 高腔 专场 展演 在 安庆 人民 剧院 成功 举行 ( 8 )
",0,solr
http://www.ahage.net/news/27775.html,寿县公布第三批县级文物保护单位_我的网站,"寿县 公布 第三 批 县级 文物 保护 单位
",0,solr
http://www.ahage.net/photo/13297.html,安庆人民银行第一届第一次职工代表大会合影（老照片）_我的网站,"安庆 人民 银行 第一 届 第一 次 职工 代表大会 合影 （ 老 照片 ）
",0,solr
http://www.ahage.net/photo/14754.html,1938年5月日军在合肥西门城楼上（老照片）_我的网站,"1938年 5月 日军 在 合肥 西门 城楼 上 （ 老 照片 ）
",0,solr
http://cul.anhuinews.com/system/2008/06/23/002046118.shtml,"八月无形-水原,水上原子,作家专栏-中安在线-徽文化","八月 无形 - 水原 , 水上 原子 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/07/30/002078275.shtml,"天 之 忧-吴子长,专栏作家-中安在线-徽文化","天 之 忧 - 吴 子长 , 专栏 作家 -
",0,solr
http://cul.anhuinews.com/system/2008/10/27/002143423.shtml,首届中国农民歌会将于11月9日在滁州启幕 -农民歌会-中安在线-徽文化,"首 届 中国 农民 歌会 将 于 11月 9日 在 滁州 启幕 - 农民 歌会 -
",0,solr
http://cul.anhuinews.com/system/2008/12/19/002176268.shtml,七星岩牌坊-著名牌坊-中安在线-徽文化,"七星岩 牌坊 - 著名 牌坊 -
",0,solr
http://cul.anhuinews.com/system/2009/02/20/002212671.shtml,心中有佛-徽菜飘香-中安在线-徽文化,"心中 有 佛 - 徽菜 飘香 -
",1,solr
http://www.ahage.net/chuzhou/1433.html,凤阳历史文化——凤阳民风民俗介绍_我的网站,"凤阳 历史 文化 —— 凤阳 民风 民俗 介绍
",0,solr
http://www.ahage.net/fangyan/23198.html,“佗饭碗”与“上桌吃”——徽语散谈（一）_我的网站,"“ 佗饭碗 ” 与 “ 上 桌 吃 ” —— 徽 语 散 谈 （ 一 ）
",0,solr
http://www.ahage.net/fengsu/10587.html,安徽饮食民俗大全_我的网站,"安徽 饮食 民俗 大全
",0,solr
http://www.ahage.net/fengsu/18272.html,旌德迎神赛会——蓑衣箬帽会_我的网站,"旌德 迎神 赛会 —— 蓑衣 箬帽 会
",1,solr
http://www.ahage.net/fengsu/27071.html,漫话过年_我的网站,"漫话 过年
",0,solr
http://www.ahage.net/fengyun/135.html,安徽历史风云——淮海战役_我的网站,"安徽 历史 风云 —— 淮海战役
",0,solr
http://www.ahage.net/fengyun/24312.html,宿松剿匪记_我的网站,"宿松 剿匪 记
",0,solr
http://www.ahage.net/fengyun/27102.html,口述故事：李广涛 我曾是合肥第三任市委书记_我的网站,"口述 故事 ： 李 广涛 我 曾 是 合肥 第三 任 市委 书记
",0,solr
http://www.ahage.net/gudaimingren/22983.html,乡里人的状师——吴克家_我的网站,"乡里 人 的 状 师 —— 吴 克家
",0,solr
http://www.ahage.net/hefei/10835_2.html,合肥历史上的铁路车站(2)_我的网站,"合肥 历史 上 的 铁路 车站 ( 2 )
",0,solr
http://www.ahage.net/hefei/17746.html,合肥大丰照相馆 真正的老字号（图）_我的网站,"合肥 大丰 照相馆 真正 的 老字号 （ 图 ）
",0,solr
http://cul.anhuinews.com/system/2008/04/01/001982904.shtml,"清明节习俗――植树-清明节,习俗,植树-中安在线-徽文化","清明节 习俗 ―― 植树 - 清明节 , 习俗 , 植树 -
",0,solr
http://cul.anhuinews.com/system/2008/04/01/001983076.shtml,清明习俗与寒燕-清明节-中安在线-徽文化,"清明 习俗 与 寒 燕 - 清明节 -
",0,solr
http://cul.anhuinews.com/system/2008/04/14/001992488.shtml,"程十万-徽商,程十万简介-中安在线-徽文化","程 十万 - 徽商 , 程 十万 简介 -
",1,solr
http://cul.anhuinews.com/system/2008/09/04/002108469.shtml,"文字的国度里低吟浅唱――一度-一度,王龙文,作家专栏-中安在线-徽文化","文字 的 国度 里 低吟 浅 唱 ―― 一度 - 一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108551.shtml,"叶子-一度,王龙文,作家专栏-中安在线-徽文化","叶子-一度 , 王 龙文 , 作家 专栏 -
",0,solr
http://cul.anhuinews.com/system/2008/09/18/002120471.shtml,全国收藏名家月底云集合肥-收藏-中安在线-徽文化,"全国 收藏 名家 月底 云集 合肥 - 收藏 -
",0,solr
http://cul.anhuinews.com/system/2009/02/12/002207050.shtml,著名豫剧表演艺术家李树建淮北收徒-豫剧-中安在线-徽文化,"著名 豫剧 表演 艺术家 李 树建 淮北 收 徒 - 豫剧 -
",0,solr
http://cul.anhuinews.com/system/2014/02/20/006319115_01.shtml,徜徉屯溪古玩一条街-徽文化-中安在线,"徜徉 屯溪 古玩 一 条 街 -
",1,solr
http://cul.anhuinews.com/system/2016/01/18/007181181.shtml,合肥经开区第二届微电影大赛各奖项揭晓 徽文化频道 中安在线,"合肥 经 开区 第二 届 微 电影 大赛 各 奖项 揭晓
",0,solr
http://www.ahage.net/anqing/16613_3.html,饮马塘：安徽现代监狱之始(3)_我的网站,"饮马 塘 ： 安徽 现代 监狱 之 始 ( 3 )
",0,solr
http://www.ahage.net/chaohu/16895_2.html,含山中医药资源的开发与利用(2)_我的网站,"含山 中医药 资源 的 开发 与 利用 ( 2 )
",0,solr
http://www.ahage.net/fangyan/7946_6.html,合肥乡音小考(2)(6)_我的网站,"合肥 乡音 小考 ( 2 ) ( 6 )
",0,solr
http://www.ahage.net/fengsu/10592_3.html,安徽地区城乡人民婚姻民俗大全——传统婚俗(3)_我的网站,"安徽 地区 城乡 人民 婚姻 民俗 大全 —— 传统 婚俗 ( 3 )
",0,solr
http://www.ahage.net/fengyun/10683.html,西周至战国时期安徽境内的主要战事_我的网站,"西周 至 战国 时期 安徽 境内 的 主要 战事
",0,solr
http://www.ahage.net/fengyun/16414.html,五显乡抗日民主政权初创农税制_我的网站,"五 显 乡 抗日 民主 政权 初创 农税 制
",0,solr
http://www.ahage.net/fengyun/qingdaianhuishengzhengfuguanzhi-quan_2.html,清代安徽省政府官制（全）(2)_我的网站,"清代 安徽 省政府 官制 （ 全 ） ( 2 )
",0,solr
http://www.ahage.net/fuyang/3615_2.html,明清时代颖上县的行政区划(2)_我的网站,"明清 时代 颖上县 的 行政区划 ( 2 )
",0,solr
http://www.ahage.net/gudaimingren/21251.html,谏不怕死的余珊_我的网站,"谏不怕 死 的 余珊
",0,solr
http://www.ahage.net/gudaimingren/8856.html,李瀚章_我的网站,"李 瀚章
",0,solr
http://www.ahage.net/hefei/10835.html,合肥历史上的铁路车站_我的网站,"合肥 历史 上 的 铁路 车站
",0,solr
http://www.ahage.net/hefei/15642.html,肥西县官亭镇得名由来_我的网站,"肥西县 官 亭 镇 得 名 由来
",0,solr
http://www.ahage.net/hefei/20393.html,安大主教楼 那绽放53载的青春_我的网站,"安 大主教 楼 那 绽放 53 载 的 青春
",0,solr
http://www.ahage.net/hefei/27913.html,天王巷，沧桑之后归平静_我的网站,"天王 巷 ， 沧桑 之后 归 平静
",0,solr
http://www.ahage.net/html/culpic/28203_6.html,裴希明书画作品欣赏（组图）(6)_安徽文化网 www.ahage.net,"裴 希明 书画 作品 欣赏 （ 组图 ） ( 6 )
",0,solr
http://www.ahage.net/html/tuijian/12340.html,撩开泾川古民居的神秘面纱_我的网站,"撩开 泾川 古 民居 的 神秘 面纱
",0,solr
http://www.ahage.net/huainan/huainantuanwei.html,中国共产主义青年团淮南市委员会_我的网站,"中国 共产主义 青年团 淮南市 委员会
",0,solr
http://www.ahage.net/huangmei/13780.html,视频：央视大作《大戏黄梅》 第1集 乐起石牌_我的网站,"视频 ： 央视 大 作 《 大戏 黄梅 》 第1 集 乐 起 石牌
",0,solr
http://www.ahage.net/huangshan/6952.html,日机轰炸休宁_我的网站,"日 机 轰炸 休宁
",0,solr
http://www.ahage.net/huidiao/5265.html,徽派篆刻对篆刻发展的贡献_我的网站,"徽派 篆刻 对 篆刻 发展 的 贡献
",1,solr
http://www.ahage.net/jinxiandaimingren/10749.html,北洋政府财政总长——周学熙_我的网站,"北洋 政府 财政 总长 —— 周 学熙
",0,solr
http://www.ahage.net/jinxiandaimingren/15352.html,龚普生_我的网站,"龚 普生
",0,solr
http://www.ahage.net/huipaijianzhu/14536.html,岳西县田头碓臼湾程家老屋（组图）_我的网站,"岳西县 田头碓臼湾 程 家 老屋 （ 组图 ）
",0,solr
http://www.ahage.net/huipaijianzhu/zuihouyigezhuangyuangulixixianchangxiguc.html,最后一个状元故里歙县昌溪古村落内的徽派建筑风格_我的网站,"最后 一个 状元 故里 歙县 昌 溪 古 村落 内 的 徽派 建筑 风格
",1,solr
http://www.ahage.net/image/25465_2.html,宋村映像(2)_我的网站,"宋 村 映像 ( 2 )
",0,solr
http://www.ahage.net/luan/28326.html,记忆中的三线厂_我的网站,"记忆 中 的 三 线 厂
",0,solr
http://www.ahage.net/lunwen/18110.html,剑铸魂：大灵化文——六论政治家项羽_我的网站,"剑 铸 魂 ： 大 灵化 文 —— 六 论 政治家 项羽
",0,solr
http://www.ahage.net/lvyou/1140.html,安徽名镇——黄山潜口镇_我的网站,"安徽 名 镇 —— 黄山 潜 口 镇
",1,solr
http://www.ahage.net/lvyou/15153.html,古城柘皋镇_我的网站,"古城 柘皋镇
",0,solr
http://www.ahage.net/lvyou/19750.html,黄山区甘棠镇程氏宗祠(图)_我的网站,"黄山区 甘棠镇 程氏 宗祠 ( 图 )
",1,solr
http://www.ahage.net/lvyou/23454.html,万箩山_我的网站,"万 箩山
",0,solr
http://www.ahage.net/lvyou/25102.html,尧渡老街岁痕_我的网站,"尧 渡 老街 岁 痕
",0,solr
http://www.ahage.net/mingren/14034_7.html,对乡先贤刘铭传事功勋业的感悟及其他(7)_我的网站,"对 乡 先贤 刘铭 传 事功 勋业 的 感悟 及 其他 ( 7 )
",0,solr
http://www.ahage.net/mingren/17678.html,史尚宽法学著作序言赏析_我的网站,"史 尚 宽 法学 著作 序言 赏析
",0,solr
http://www.ahage.net/mingren/20129.html,曹操八角台上肃军纪_我的网站,"曹 操 八角 台上 肃 军纪
",0,solr
http://www.ahage.net/mingren/21645.html,合肥名人卫立煌_我的网站,"合肥 名人 卫立煌
",0,solr
http://www.ahage.net/mingren/6590.html,清代诗人、方志名家——方式济_我的网站,"清代 诗人 、 方志 名 家 —— 方式 济
",0,solr
http://www.ahage.net/news/24643.html,歙县将举办＂壬辰龙年越国汪王清明祭＂_我的网站,"歙县 将 举办 ＂ 壬辰 龙年 越 国 汪 王 清明 祭 ＂
",1,solr
http://www.ahage.net/news/24717.html,灵感上来了 剪刀停不下——记剪纸艺术家张学华_我的网站,"灵感 上 来 了 剪刀 停 不 下 —— 记 剪纸 艺术家 张 学华
",0,solr
http://www.ahage.net/news/25774.html,族人捐百万修宗祠 民间筹资修复古祠堂合肥首例_我的网站,"族 人 捐 百万 修 宗祠 民间 筹资 修 复古 祠堂 合肥 首 例
",0,solr
http://www.ahage.net/news/27587.html,业余“写手”朱志恒写出精彩人生_我的网站,"业余 “ 写 手 ” 朱 志恒 写 出 精彩 人 生
",0,solr
http://www.ahage.net/shuhua/14599_8.html,已故书画大家黄叶村书画作品欣赏（组图）(8)_我的网站,"已故 书画 大家 黄叶 村 书画 作品 欣赏 （ 组图 ） ( 8 )
",0,solr
http://www.ahage.net/shuhua/17549.html,安徽毛体书法第一人_我的网站,"安徽 毛 体 书法 第一 人
",0,solr
http://www.ahage.net/wenxian/18975.html,辨析武帝南巡路线及登礼南岳天柱山问题_我的网站,"辨析 武帝 南巡 路线 及 登 礼 南岳 天柱山 问题
",0,solr
http://www.ahage.net/whz/28692.html,安徽大别山旅游扶贫快速通道天堂寨段工程顺利推进_我的网站,"安徽 大别山 旅游 扶贫 快速 通道 天堂 寨段 工程 顺利 推进
",0,solr
http://www.ahage.net/whz/30477.html,杨敬农慰问魏武广场文化惠民“天天演”演职员_我的网站,"杨 敬农 慰问 魏 武 广场 文化 惠民 “ 天天 演 ” 演职员
",0,solr
http://www.ahage.net/whz/30735.html,天长市：送孝文化扬剧《千里寻母》助爱心募捐活动_我的网站,"天长市 ： 送 孝 文化 扬剧 《 千 里 寻 母 》 助 爱心 募捐 活动
",0,solr
http://www.ahage.net/whz/31154.html,桃岭迅速掀起学习吴作嵩同志先进事迹热潮_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"桃 岭 迅速 掀起 学习 吴 作嵩 同志 先进 事迹 热潮
",0,solr
http://www.ahage.net/xuancheng/22279.html,漫话旺川_我的网站,"漫话 旺 川
",0,solr
http://www.ahage.net/zatan/887.html,拿什么拯救你，我的安徽！_我的网站,"拿 什么 拯救 你 ， 我 的 安徽 ！
",0,solr
http://cul.anhuinews.com/system/2008/01/15/001932770.shtml,徽菜节第二天：百余小吃店争搭“周日班车”-徽菜节-中安在线-徽文化,"徽菜 节 第二 天 ： 百 余 小吃店 争 搭 “ 周日 班车 ” - 徽菜 节 -
",1,solr
http://cul.anhuinews.com/system/2008/01/16/001933634.shtml,"李鸿章杂烩-李鸿章杂烩做法,徽菜食谱-中安在线-徽文化","李 鸿章 杂烩 - 李鸿章 杂烩 做法 , 徽菜 食谱 -
",1,solr
http://cul.anhuinews.com/system/2008/01/21/001937492.shtml,晚清重臣――李鸿章-李鸿章简介-中安在线-徽文化,"晚清 重臣 ―― 李 鸿章 - 李鸿章 简介 -
",0,solr
http://cul.anhuinews.com/system/2008/02/04/001946049.shtml,"安徽古老村庄建设的风水文化-风水,徽学-中安在线-徽文化","安徽 古老 村庄 建设 的 风水 文化 - 风水 , 徽学 -
",1,solr
http://cul.anhuinews.com/system/2008/04/01/001983495.shtml,女人・女人街-编辑文集-中安在线-徽文化,"女人 ・女人 街 - 编辑 文集 -
",0,solr
http://cul.anhuinews.com/system/2008/05/29/002026233.shtml,“挑担徽茶雾里青 徒步北京庆奥运”专题--中安在线-徽文化,"“ 挑担 徽 茶 雾 里 青 徒步 北京 庆 奥运 ” 专题 --
",1,solr
http://cul.anhuinews.com/system/2008/06/16/002039699.shtml,巢湖传统加工纸工艺跻身国家级“非遗”-非遗-中安在线-徽文化,"巢湖 传统 加工 纸 工艺 跻身 国家级 “ 非 遗 ” - 非 遗 -
",0,solr
http://cul.anhuinews.com/system/2008/07/16/002065245.shtml,和县-安徽历史文化名城-中安在线-徽文化,"和 县 - 安徽 历史 文化 名城 -
",0,solr
http://cul.anhuinews.com/system/2008/09/03/002107398.shtml,《中秋》 （唐）李朴-月饼-中安在线-徽文化,"《 中秋 》 （ 唐 ） 李 朴 - 月饼 -
",0,solr
http://cul.anhuinews.com/system/2008/09/04/002108752.shtml,巢湖民歌-徽文化-中安在线,"巢湖 民歌 -
",0,solr
http://cul.anhuinews.com/system/2008/10/08/002131487.shtml,秋天经常吃玉米好处更多-玉米-中安在线-徽文化,"秋天 经常 吃 玉米 好处 更 多 - 玉米 -
",0,solr
http://cul.anhuinews.com/system/2009/01/07/002188132.shtml,黟县民居楹联亦生辉-徽州楹联-中安在线-徽文化,"黟县 民居 楹联 亦 生辉 - 徽州 楹联 -
",1,solr
http://cul.anhuinews.com/system/2010/11/22/003482525.shtml,演艺皖军晋京营销“徽文化套餐”-徽文化-中安在线-徽文化,"演艺 皖军 晋 京 营销 “ 徽 文化 套餐 ” -
",1,solr
http://cul.anhuinews.com/system/2013/06/03/005728034.shtml,黄山胜景 天下奇观（图）-壁画-中安在线-徽文化,"黄山 胜景 天下 奇观 （ 图 ） - 壁画 -
",0,solr
http://cul.anhuinews.com/system/2014/09/12/006542763.shtml,大别山艺术馆在金寨开馆 徽文化频道 中安在线,"大别山 艺术馆 在 金寨 开馆
",0,solr
http://www.ahage.net/huangmei/1106_2.html,黄梅戏《牛郎织女》全本唱词（录音版）(2)_我的网站,"黄梅戏 《 牛郎织女 》 全本 唱词 （ 录音 版 ） ( 2 )
",0,solr
http://www.ahage.net/huangshan/22251.html,祝允明、石涛与西溪南八景_我的网站,"祝 允 明 、 石涛 与 西 溪 南 八 景
",1,solr
http://www.ahage.net/huicai/14972.html,泾县茂林传统糕点_我的网站,"泾县 茂林 传统 糕点
",0,solr
http://www.ahage.net/huishang/17170.html,徽骆驼的形成_我的网站,"徽 骆驼 的 形成
",1,solr
http://www.ahage.net/huishang/5014.html,探论徽商诚实守信之贾道商德及其鉴今益世作用_我的网站,"探 论 徽商 诚实守信 之 贾 道 商德 及其 鉴 今 益 世 作用
",1,solr
http://www.ahage.net/huishang/5017.html,胡开文墨业的创始人是谁?_我的网站,"胡 开 文墨 业 的 创始人 是 谁 ?
",1,solr
http://www.ahage.net/huixue/5756.html,追寻项羽最后行踪，西楚霸王到底身死何处？_我的网站,"追寻 项羽 最后 行踪 ， 西楚 霸王 到底 身 死 何处 ？
",0,solr
http://www.ahage.net/image/25576_2.html,塔川秋景（组图）(2)_我的网站,"塔 川 秋景 （ 组图 ） ( 2 )
",1,solr
http://www.ahage.net/jinxiandaimingren/16956.html,仁厚学者徐中舒_我的网站,"仁厚 学者 徐 中舒
",0,solr
http://www.ahage.net/jinxiandaimingren/8368.html,徐百川_我的网站,"徐 百川
",0,solr
http://www.ahage.net/lunwen/16359_3.html,《醉翁亭记》十七谈(3)_我的网站,"《 醉翁亭记 》 十七 谈 ( 3 )
",0,solr
http://www.ahage.net/lunwen/18068_6.html,检索项羽败退路线求证霸王自刎于乌江(6)_我的网站,"检索 项羽 败退 路线 求证 霸王 自刎 于 乌江 ( 6 )
",0,solr
http://www.ahage.net/lunwen/18110_6.html,剑铸魂：大灵化文——六论政治家项羽(6)_我的网站,"剑 铸 魂 ： 大 灵化 文 —— 六 论 政治家 项羽 ( 6 )
",0,solr
http://www.ahage.net/lunwen/6700.html,创意造语和方东树论山谷诗——桐城诗论与宋代诗学研究_我的网站,"创意 造 语 和 方东 树 论 山谷 诗 —— 桐城 诗论 与 宋代 诗学 研究
",0,solr
http://www.ahage.net/lvyou/14692.html,池州霄坑村龙池瀑布的传说_我的网站,"池州 霄 坑 村 龙 池 瀑布 的 传说
",0,solr
http://www.ahage.net/lvyou/26958_2.html,巢湖四大温泉览胜(2)_我的网站,"巢湖 四 大 温泉 览胜 ( 2 )
",0,solr
http://www.ahage.net/lvyou/6907.html,天柱山：见证董永与七仙女忠贞不渝_我的网站,"天柱山 ： 见证 董永 与 七 仙女 忠贞不渝
",0,solr
http://www.ahage.net/mingren/16881.html,站错队的范增_我的网站,"站 错 队 的 范增
",0,solr
http://www.ahage.net/news/20354.html,天柱山推文化旅游“黄梅戏专场”演出（组图）_我的网站,"天柱山 推 文化 旅游 “ 黄梅戏 专场 ” 演出 （ 组图 ）
",0,solr
http://www.ahage.net/news/24261.html,马鞍山文化馆第四届元宵节灯谜竞猜暨文艺演出精彩纷呈_我的网站,"马鞍山 文化馆 第四 届 元宵节 灯谜 竞猜 暨 文艺 演出 精彩纷呈
",0,solr
http://www.ahage.net/news/27677.html,九华山第二批文保公布_我的网站,"九华山 第二 批 文保 公布
",0,solr
http://www.ahage.net/news/27683.html,十卷本《潘军文集》出版_我的网站,"十 卷 本 《 潘军 文集 》 出版
",0,solr
http://www.ahage.net/news/27842.html,天柱山自驾游免费服务中心开门迎客_我的网站,"天柱山 自驾游 免费 服务 中心 开门 迎 客
",0,solr
http://www.ahage.net/news/30064_4.html,凤阳文化民生工程“送戏进万村”文艺演出走进大溪河(4)_我的网站,"凤阳 文化 民生 工程 “ 送 戏 进 万 村 ” 文艺 演出 走 进 大 溪河 ( 4 )
",0,solr
http://www.ahage.net/news/32297.html,亳州七旬老翁单车骑行广州_安徽文化网 | 安徽文化人的网上家园，网上最大的安徽历史文化资料中心 ahage.net,"亳州 七旬 老翁 单车 骑 行 广州
",0,solr
http://www.ahage.net/photo/11586.html,民国时期《吴氏宗谱》_我的网站,"民国 时期 《 吴氏 宗谱 》
",0,solr
http://www.ahage.net/photo/12093.html,刘海粟在黄山作画照片_我的网站,"刘 海粟 在 黄山 作画 照片
",1,solr
http://www.ahage.net/photo/15573.html,1949年的芜湖港（老照片）_我的网站,"1949年 的 芜湖 港 （ 老 照片 ）
",0,solr
http://www.ahage.net/shuhua/24468_17.html,薛志耘书画作品欣赏（组图）(17)_我的网站,"薛 志耘 书画 作品 欣赏 （ 组图 ） ( 17 )
",0,solr
http://www.ahage.net/shuhua/24468_18.html,薛志耘书画作品欣赏（组图）(18)_我的网站,"薛 志耘 书画 作品 欣赏 （ 组图 ） ( 18 )
",0,solr
http://www.ahage.net/wanzhengjiyao/3915_3.html,礼科·卷四十八·祀典一(3)_我的网站,"礼科·卷 四十八 · 祀典 一 ( 3 )
",0,solr
http://www.ahage.net/wanzhengjiyao/3926_3.html,军政科·卷五十九·陆军三(3)_我的网站,"军政科 · 卷 五十九 · 陆军 三 ( 3 )
",0,solr
http://www.ahage.net/whz/28535.html,激情广场大家唱_我的网站,"激情 广场 大家唱
",0,solr
http://www.ahage.net/whz/28585.html,凤阳县文广新局召开民生工程推进会_我的网站,"凤阳县 文 广 新 局 召开 民生 工程 推进会
",0,solr
http://cul.anhuinews.com/system/2008/01/15/001933023.shtml,瓜菜没了味 鸡肉不再香-营养-中安在线-徽文化,"瓜 菜 没 了 味 鸡肉 不再 香 - 营养 -
",0,solr
http://cul.anhuinews.com/system/2008/01/16/001933787.shtml,向 往 温 暖-皖籍原创-中安在线-徽文化,"向往 温暖 - 皖籍 原创 -
",0,solr
http://cul.anhuinews.com/system/2008/02/20/001952751.shtml,"池州：处处佛文化 山水都是诗-佛文化,池州-中安在线-徽文化","池州 ： 处处 佛 文化 山水 都 是 诗 - 佛 文化 , 池州 -
",0,solr
http://cul.anhuinews.com/system/2008/03/17/001970970.shtml,合肥二月唱庐剧传统大戏-庐剧-中安在线-徽文化,"合肥 二月 唱 庐 剧 传统 大戏 - 庐 剧 -
",0,solr
http://cul.anhuinews.com/system/2008/04/30/002003522.shtml,"""小兰花""茶成为舒城县支柱产业-舒城小兰花-中安在线-徽文化",""" 小 兰花 ""茶 成为 舒城县 支柱 产业 - 舒城 小 兰花 -
",0,solr
http://cul.anhuinews.com/system/2008/07/07/002057936.shtml,师松龄 牧归-师松龄-中安在线-徽文化,"师 松 龄 牧归 - 师 松 龄 -
",1,solr
http://cul.anhuinews.com/system/2008/08/06/002084490.shtml,"皖南之秋-鲍加,专题-中安在线-徽文化","皖南 之 秋 - 鲍 加 , 专题 -
",0,solr
http://cul.anhuinews.com/system/2008/08/08/002086161.shtml,徽菜・徽商・徽骆驼-徽菜-中安在线-徽文化,"徽菜・ 徽商 ・徽 骆驼 - 徽菜 -
",1,solr
http://cul.anhuinews.com/system/2009/03/24/002231684.shtml,村干部送“万民折”农民的心不能塌-淮南-中安在线-徽文化,"村干部 送 “ 万民 折 ” 农民 的 心不 能 塌 - 淮南 -
",0,solr
http://cul.anhuinews.com/system/2009/05/19/002258189.shtml,沙锅鱼翅-徽菜飘香-中安在线-徽文化,"沙锅 鱼翅 - 徽菜 飘香 -
",1,solr
http://cul.anhuinews.com/system/2010/07/06/003221616.shtml,宣纸古韵展新姿-宣纸-中安在线-徽文化,"宣纸 古韵 展 新姿 - 宣纸 -
",1,solr
http://cul.anhuinews.com/system/2012/01/29/004730559.shtml,太湖：文博园里年味浓 -年味-中安在线-徽文化,"太湖 ： 文博 园里 年 味 浓 - 年 味 -
",0,solr
http://cul.anhuinews.com/system/2014/04/18/006396967.shtml,安徽群文辅导员美术创作培训班在歙县成功举办 徽文化频道 中安在线,"安徽 群文 辅导员 美术 创作 培训班 在 歙县 成功 举办
",0,solr
http://cul.anhuinews.com/system/2008/05/29/002026463.shtml,浅谈徽菜烧鱼的技巧-徽菜-中安在线-徽文化,"浅 谈 徽菜 烧鱼 的 技巧 - 徽菜 -
",1,solr
http://cul.anhuinews.com/system/2008/07/30/002078179.shtml,"文化的落日-吴子长,专栏作家-中安在线-徽文化","文化 的 落日 - 吴 子长 , 专栏 作家 -
",0,solr
http://cul.anhuinews.com/system/2008/09/03/002107516.shtml,玉兔捣药-月饼-中安在线-徽文化,"玉兔 捣药 - 月饼 -
",0,solr
http://cul.anhuinews.com/system/2009/01/20/002195005.shtml,蚌埠过年风俗-过年-中安在线-徽文化,"蚌埠 过年 风俗 - 过年 -
",0,solr
http://www.ahage.net/anqing/1249_2.html,安庆人文——【望江赋】并序(2)_我的网站,"安庆 人文 —— 【 望江 赋 】 并 序 ( 2 )
",0,solr
http://www.ahage.net/anqing/26758_4.html,桐城方氏考(4)_我的网站,"桐城 方氏 考 ( 4 )
",0,solr
http://www.ahage.net/anqing/4372_2.html,枞阳历史上艺术创作的主要成果(2)_我的网站,"枞阳 历史 上 艺术 创作 的 主要 成果 ( 2 )
",0,solr
http://www.ahage.net/anqing/7132_17.html,桐城县历史大事记(17)_我的网站,"桐城县 历史 大事记 ( 17 )
",0,solr
http://www.ahage.net/bengbu/11426.html,蚌埠郑郢血案_我的网站,"蚌埠 郑 郢血案
",0,solr
http://www.ahage.net/bozhou/27688.html,《史记》战事：楚国苦县位于谯东_我的网站,"《 史记 》 战事 ： 楚国 苦 县 位于 谯东
",0,solr
http://www.ahage.net/fengsu/27590.html,宿松年味_我的网站,"宿松 年 味
",0,solr
http://www.ahage.net/fengyun/13173.html,新四军老战士万民安回忆火烧日军仓库_我的网站,"新四军 老 战士 万 民安 回忆 火 烧 日军 仓库
",0,solr
http://www.ahage.net/fengyun/15677_2.html,王秋屏智退县卫队(2)_我的网站,"王 秋屏 智 退 县 卫队 ( 2 )
",0,solr
http://www.ahage.net/fengyun/20800.html,枞阳陈瑶湖抗战叙事——黄家山上的枪声_我的网站,"枞阳 陈 瑶湖 抗战 叙事 —— 黄 家 山上 的 枪声
",0,solr
http://www.ahage.net/fuyang/22625_3.html,泉阳县始末(3)_我的网站,"泉 阳 县 始末 ( 3 )
",0,solr
http://www.ahage.net/fuyang/26121_8.html,界首市首任市长乔道三烈士传略(8)_我的网站,"界首市 首任 市长 乔 道 三 烈士 传略 ( 8 )
",0,solr
http://www.ahage.net/fuyang/3650.html,阜南县建置历史沿革_我的网站,"阜南县 建置 历史 沿革
",0,solr
http://www.ahage.net/hefei/28065.html,庐州四大楼百年风云_我的网站,"庐州 四 大楼 百年 风云
",0,solr
