url,title,segment,target
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808611&amp;idx=1&amp;sn=a9abd0f384280443d3bb36d1230c9a78&amp;mpshare=1&amp;scene=5&amp;srcid=0131g36V3RAFS8zC7wEywvdj,哪几件事改变了徽州历史进程？,"哪 几 件 事 改变 了 徽州 历史 进程 ？
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808625&amp;idx=1&amp;sn=d7de56a9cc18e7d12c17b525535504bf&amp;mpshare=1&amp;scene=5&amp;srcid=01317thCx9w0pfaSd1MVuGNu,徽州的龙脉三天子鄣即黄山山脉,"徽州 的 龙脉 三 天子鄣 即 黄山 山脉
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742845&amp;idx=1&amp;sn=c3299ff0f5d69e6ad14cd728cbe005fd&amp;chksm=,乱花渐欲迷人眼  黄山初春赏花攻略,"乱 花 渐 欲 迷人 眼 黄山 初春 赏花 攻略
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808654&amp;idx=1&amp;sn=c3713f55b8e942124fa1784bc6d261c9&amp;mpshare=1&amp;scene=5&amp;srcid=0131fLBgYxT9XKIi3oVkCvHd,“两座黟山”之困惑,"“ 两 座 黟山 ” 之 困惑
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808666&amp;idx=1&amp;sn=325627f008dd6093404ab72258e724f0&amp;mpshare=1&amp;scene=5&amp;srcid=0131FTEs5gFcwolLcdvk8s2T,翰林吴孔嘉与天启丙寅之狱,"翰林 吴 孔 嘉 与 天启 丙寅 之 狱
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808725&amp;idx=1&amp;sn=2c9f0f42da916964bbd744066698e9c6&amp;chksm=,徽州历史上的另类人才,"徽州 历史 上 的 另 类 人才
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742519&amp;idx=1&amp;sn=fd79a4ff264a874e20820081b7f845c7&amp;chksm=,【徽州百村】舍源，拐角的另一处淳朴,"【 徽州 百 村 】 舍源 ， 拐角 的 另 一 处 淳朴
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742528&amp;idx=1&amp;sn=034cc3c27ce20235752632fb796c75ac&amp;chksm=,清华洪村 | 乾隆下江南题书的长寿古里,"清华 洪村 | 乾隆 下 江南 题 书 的 长寿古里
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742534&amp;idx=1&amp;sn=a93fb7a47b53f274e970e44604a95810&amp;chksm=,西溪南 | 一卷凝固在山水间的水墨丹青,"西 溪 南| 一 卷 凝固 在 山水 间 的 水墨 丹青
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742556&amp;idx=1&amp;sn=9887fb9d3d2c2474f8d87fba24a67d9a&amp;chksm=,云山雾罩十八拐，风雨穿行霞坑古道,"云山雾罩 十八 拐 ， 风雨 穿行 霞 坑 古道
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742576&amp;idx=1&amp;sn=36127611951f73fb76fc227b7f742a39&amp;chksm=,【徽州百村】绝版汪村,"【 徽州 百 村 】 绝版 汪 村
",1
http://mp.weixin.qq.com/s?__biz=MzA4MzM5MzEzMg==&amp;mid=2652072885&amp;idx=1&amp;sn=22ca58edd8446b8eed84a99ff78599bd&amp;chksm=,中国徽州·天上灵山共迎奠基庆典,"中国 徽州 · 天上 灵山 共 迎 奠基 庆典
",1
http://mp.weixin.qq.com/s?__biz=MzI3MTAwNTA4NA==&amp;mid=2649742637&amp;idx=1&amp;sn=4b8ae5e1a60a866284f58131c7e79741&amp;chksm=,徽学的影响力,"徽学 的 影响力
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484482&amp;idx=1&amp;sn=906a01342dc7394488e0db382b3c9c4b&amp;chksm=,她“臭名远扬”，却有数亿粉丝！,"她 “ 臭名远扬 ” ， 却 有 数亿 粉丝 ！
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484507&amp;idx=1&amp;sn=76840902b0090773ba3572bd69e62908&amp;chksm=,为人修身德为首，让他三尺又何妨,"为人 修身 德 为 首 ， 让 他 三 尺 又 何妨
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484588&amp;idx=1&amp;sn=7b8527db5705906bfd3a11fa546f51b4&amp;chksm=,徽商与木头的相爱相生,"徽商 与 木头 的 相爱 相生
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484612&amp;idx=1&amp;sn=d96401eb611ece48061424f2852d3550&amp;chksm=,徽州万象｜年味“字豆糖”,"徽州 万象 ｜ 年 味 “ 字 豆 糖 ”
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484627&amp;idx=1&amp;sn=20d0352394242f7231da25bbcfe915f9&amp;chksm=,徽州万象｜在时间中沉淀的徽味,"徽州 万象 ｜ 在 时间 中 沉淀 的 徽味
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484541&amp;idx=1&amp;sn=0c6645eba13ab34dd303068a61ee07c8&amp;chksm=,徽州万象｜ 指尖上的芭蕾,"徽州 万象 ｜ 指尖 上 的 芭蕾
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484765&amp;idx=1&amp;sn=0ec2f0d5f87b22bc24d6e3581bddc629&amp;chksm=,徽州万象｜大山生活的声音,"徽州 万象 ｜ 大 山 生活 的 声音
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484653&amp;idx=1&amp;sn=df54939bf08b89c27c32529c9040fddf&amp;chksm=,徽州万象｜“能吃的徽墨”？,"徽州 万象｜ “ 能 吃 的 徽墨 ” ？
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484666&amp;idx=1&amp;sn=3cfd8ab05ddc4baaa45201f45962a9c7&amp;chksm=,徽州万象｜心意深时年味浓,"徽州 万象 ｜ 心意 深 时年 味 浓
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808898&amp;idx=1&amp;sn=8b8be6a2ab55b3f04b8653c71dc8ce66&amp;chksm=,讲好徽州故事,"讲 好 徽州 故事
",1
http://mp.weixin.qq.com/s?__biz=MzA5MzA0NTYxMw==&amp;mid=2658629238&amp;idx=1&amp;sn=848a72e1bccd91e3a6a7be01a1fe6fc5&amp;chksm=,再访晒袍坦：隐逸在大山深处的“淩”（三点水淩）姓聚集地,"再 访 晒 袍坦 ： 隐逸 在 大山 深处 的 “淩 ” （ 三 点 水淩 ） 姓 聚集地
",1
http://mp.weixin.qq.com/s?__biz=MjM5ODU5NjQ4Ng==&amp;mid=2486509927&amp;idx=1&amp;sn=dc70b1c36641b805204bc2f7847531eb&amp;chksm=,“新安十五姓”和“徽州八大姓”，您知道吗？,"“ 新安 十五 姓 ” 和 “ 徽州 八大 姓 ” ， 您 知道 吗 ？
",1
http://mp.weixin.qq.com/s?__biz=MzI3MDM3NDY0Nw==&amp;mid=2247484603&amp;idx=1&amp;sn=60e64a913da703f30152d887c2d42b9e&amp;chksm=,生活不止眼前的苟且，还有茶和远方,"生活 不止 眼前 的 苟且 ， 还有 茶 和 远方
",1
http://mp.weixin.qq.com/s?__biz=MzA3MTEyNjk0Nw==&amp;mid=2651808903&amp;idx=1&amp;sn=da35ee5aad0133c9ea5deae9ec2d1080&amp;chksm=,说鳖：明朝徽州第一冤案,"说 鳖 ： 明朝 徽州 第一 冤案
",1
