url,title,summary,topic
http://www.ahage.net/huidiao/2265.html,雕梁画栋的徽州木雕,旧时，徽州木雕多用于建筑物和家庭用具上的装饰，其分布之广在全国首屈一指，遍及城乡，民居宅院的屏风、窗棂、拦柱，日常使用的床、桌、椅、案和文民用旦上均可一睹木雕的风采 木雕选用木质多为特种木材，如圆柏、梓、椿、银杏、楠木、榧、甲级杉树等，为炫耀木材质地的高贵，雕艺品均不油漆，通过高品质的木材色泽及自然纹理来充分体现徽州人的建筑风格和气派 徽州木雕的题材广泛，有人物、山水、花卉、禽兽、虫鱼、云头、回纹、八宝博古、文字锡联，以及各种吉祥图案等,7
http://www.99huizhou.com/forum.php?mod=viewthread&tid=151688&extra=page%3D2%26filter%3Dtypeid%26typeid%3D14,从《福熙自述》透视民国时期徽商的命运,    -    年，詹福熙在五洲大药房开封支店担任帮办，    年调回五洲大药房上海总行工作，《福熙自述》第六段阐述了这段时间的商业经营体会：“余辞华英后，同乡友好留余在汴以观华英之败，当由开封五洲药房朱志成经理，托友约余帮理店务，余见其诚，允试二年，以观华英之成败 纵观民国时期詹福熙的商业经营历程中，最重要的是两个阶段：一是在上海五洲大药房担任延安中路分店经理的经历，二是自己创办华昌照相器材行，这也是其创业人生的两个辉煌时期，成就了一位传统爱国商人在时代的夹缝里如何创造商业财富的典型成功案例 通观詹福熙的交际人群，有一大部分是其同乡婺源商人，比如年青时当学徒，介绍人和业师都是婺源同乡，而在五洲大药房担任帮办和经理期间，幸运地遇到了三位在他看来是一生中最重要的“益友”，也都是婺源人，一是回峰汪惠成、二是上溪头程质文、三是理田李鉴贤，这三个村落与詹福熙的家乡庆源村距离都甚近,10
http://www.ahage.net/huidiao/huizhoumudiaobaoshou-yanxunhuokao.html,徽州木雕饱受“烟熏火烤”,”日前，读者王先生反映称，宏村一古民居正堂成了油炸小吃店，对木构件有破坏 正堂靠近卧室窗户的一侧，挤满了游客，多数游客不是在欣赏古民居里精美的雕刻，而是围着个油炸摊子，等待油锅里的臭豆腐与火腿肠 油炸小吃不仅会有明火与油烟，还有煤气，这都会使古民居木构件受到较大损害,6
http://www.ahage.net/lunwen/328.html,徽州家族文化与中华文明传承的关系,中国人的特点是聚族而居，中国文化的传承除了国家的倡导外，主要是靠家族文化的力量 提起世家大族，中国人总忘不了的代表魏晋风流的王谢家族，但实际上他们也早已成为陈迹 如果仔细分析，我们就会发现，在中国历史上能留下痕迹的那些传统的世家大族，在明清以前，一般都是与政治势力分不开的，世代为官做宦是这类家族的典型特征，我们可称之为政治望族,1
http://cul.anhuinews.com/system/2008/04/22/001997199.shtml,还原徽州旧貌 国家投巨资保护徽州古城,记者从安徽歙县政府了解到，徽州古城歙县的古街区保护获中央预算内投资支持 即将启动的徽州古城保护项目的主要建设内容，主要是对徽州古城内历史文化保护街区斗山街、中和街道路实施改造，包括管线改造、三线下地工程、给排水管线、市政管线迁移等，还原至明清时期面貌 该项目的实施，将使歙县作为中国历史文化名城的古城环境得到进一步改善,13
http://www.517huizhou.com/forum.php?mod=viewthread&tid=73092&extra=page%3D4,拜访徽州区书协主席滑恒荣老师,记得滑老师好像在岩寺化肥厂工作，那时他的书画已经有点名气了 时过  余年，果真更是造诣至深了敬佩敬佩 请有国同志代为问好,7
http://www.ahage.net/huixue/1934.html,谈谈徽文化研究的现实意义,",人文荟萃,是中国明清时期徽商和徽文化的发祥地,这里真实地记录着中国明清时期徽州经济、文化、社会、发展的特点，蕴含着中国封建社会极其丰富的历史信息和卓绝的艺术、文化、科学成就，对当时的社会经济和人们的思想意识产生了深远的影响 在经商活动中，坚持儒学道德原则，以义为利，讲究良好的商业道德，“财自道生，利缘义取”，守城信，不欺诈，“仁中求利真君子，义中求利大丈夫”、“少时不欺客、畅时不抬价”等，这些在我县古民居的匾额、警句、楹联、格言中都有所体现，徽商正是凭借这些品德、修养在明清时期得到了空前的发展，更为难能可贵的是，徽商在发财以后，重文兴教、关心公益，奉献社会的精神，自己奉行俭约，却能慷慨地将财富奉献社会，黟县盐商李宗眉，黟县商人吴翥等热心社会公益事业，慷慨奉献社会的义举不胜枚举 徽州这种“天人合一”，保护生态环境、及整体规划布局的思想，通过这些具体的实践成果，对我们是一次生动的教育，人可以改造自然，使之符合人类需要，但反对对自然的掠夺性开发，它会使森林锐减，水土保持破坏，气候反常，灾祸肆虐，人类遭到自然的处罚",6
http://cul.anhuinews.com/system/2008/06/26/002049175.shtml,休宁修缮清末妓院“来欲堂”,休宁县地方志办公室主任汪顺生告诉记者，这座古宅内部建筑独特之处就是在古宅内部有个大回廊，而这个大回廊，一般的民宅内是不具备的，妓院和酒店常具备，经过大量的实地调查和群众走访，汪顺生最终得知这座古宅在清末民初时曾是烟花之地，本名就叫“来欲堂”，仅看这个名字，就能感到一股风尘味 休宁县文联退休干部张启立认为，最好是按照“修旧如旧”的文物维修原则，修缮保护“来欲堂”，让历史文化得以血脉相传 休宁县文物局负责人汪涛告诉记者，“来欲堂”是有着近   年历史的清代砖木结构古宅，属于《皖南古民居保护条例》保护范畴，已列入文物保护范围,13
http://cul.anhuinews.com/system/2013/12/24/006243944.shtml,徽菜菜系的特点,安徽菜以皖南、沿江和沿淮三种地方风味构成，以皖南菜为代表. 沿淮菜主要由蚌埠、宿县、阜阳等地方风味构成，一般咸中带辣，汤汁口重色浓. 安徽菜的代表菜有“红烧头尾”、“黄山炖鸽”、“腌鲜鳜鱼”、“毛峰熏鲥鱼”、“符离集烧鸡”、“奶汁肥王鱼”、“葡萄鱼”等.,17
http://cul.anhuinews.com/system/2009/02/09/002204665.shtml,纪晓岚与徽州贡烟,歙县大谷运汪满田的烟丝很出名，在清乾隆年间曾作贡品送往京城，而被冠之为“徽州贡烟” ”纪晓岚与徽州人士往来十分频繁，他品尝汪满田烟丝，由汪由敦提供 纪晓岚在品尝汪满田烟丝以后大为赞叹，随口一句：“物华徽州草亦宝，”汪由敦紧接和道：“清香一缕胸中绕,18
http://www.ahage.net/huixue/22379.html,朱子形象在徽州,本文通过考察清代徽州文书、宗祠记载和徽州学人文录，以及当地朱氏后裔的真实口述，可以发现：虽然朝廷为了政治目的将朱熹神圣化，但实际上平民百姓并没有对其顶礼膜拜 朱熹作为新安的杰出人物，按理只要涉及有关他的事迹及其祖宗的内容，在徽州人的眼中本应该都是极其重要的遗迹，也理应会被朱氏宗族后人立祠树碑，以示慎终追远的纪念 为了避免再出现疏于管理和邻人侵占的情况，干文传又特别移文于建阳朱熹后裔，请他们派人来婺源，亲自掌管朱氏宗祠之事,7
http://www.xinhs.cn/article.asp?id=3881,孙志刚在检查指导徽商大会筹备工作时要求把筹备工作做深做细做实, 月 日，省委常委、常务副省长孙志刚在我市检查第四届中国国际徽商大会筹备工作时要求，各级各部门要高度重视，从细节抓起，一丝不苟把工作做深、做细、做实，以扎实细致的工作作风，确保零差错，要加强协调配合，团结合作，确保大会圆满举行 省委常委、常务副省长孙志刚，副省长文海英在市委书记、市人大常委会主任王启敏，市委副书记、代市长陈强和省直有关部门负责人等陪同下，先后检查了徽商大会开幕式现场、市体育馆文艺演出场馆、高尔夫酒店等地，详细察看了会场安检设施、会展展馆区、会见场所、舞台设置、宴会厅、餐饮卫生、交通组织等，仔细听取了各场馆负责人的情况介绍，并对检查中发现的问题提出了改进要求 在听取了各筹备组的情况汇报后，孙志刚说，第四届中国国际徽商大会意义重大，各级各部门一定要高度重视，从细节抓起，安检工作既要做到认真细致，举止文明，态度热诚，能确保会议安全举行，又要从实际出发，以人为本，为来宾提供方便,10
http://cul.anhuinews.com/system/2008/04/03/001984861.shtml,迈克尔・史考菲尔德,鉴于从狐狸河越狱的八个人最终的逃跑线路穿过了精神病区，目前可以认为，这整出戏都是史考菲尔德为了接近精神病区和波多谢克而捏造的 我们目前的调查显示，史考菲尔德根本没想到他的越狱小组后来被称做狐狸河越狱八人组 甘臻，原名甘社会，    年生，桐城人，研究生毕业，安徽省作家协会会员，现为安徽日报报业集团江淮时,14
http://www.wuyuan168.com/huizhou/huipaijianzhu/2011/1217/11650_3.html,婺源建筑群体格局特点,按当时建筑营造的规定，商人宅第不能在临街道开大门，只好另辟蹊径，开偏门设小院，更着力在房屋中用精美的石雕、砖雕、木雕来装饰屋子，将自己的追求、祖辈和自己的梦融入其中，将希望寄托于后人 婺源民居的特点是四合院、浅天井、二层屋、有门楼、白壁外墙、马头墙，多为天井式格局 古徽州四周群山环绕，使婺源处于一个相对封闭的地理环境当中，逐渐发展成为一个相对独立的地域社会，独立的民俗单元，形成了具有自己独特风俗、民情的徽州文化和徽派建筑,8
http://cul.anhuinews.com/system/2014/07/11/006485167.shtml,徽州为什么称为“文献之邦” ,明代以来徽商迅速崛起，更加有力的推动了教育和学术文化事业的发展 据安徽大学徽州文献课题组统计，见诸著录的徽州人经史子集类著作总数在    种以上，目前存世者尚有    种左右 (中国家谱联合目录》著录的徽州家谱共   余种，散藏于民间而未为(联合目录)著录者尚有近   种，合    余种家谱在内，现存徽州人著述总数在    种以上,7
http://www.hzwh.com/article.asp?id=895,徽州宗祠与宗祠文化,第一、徽州祠堂的出现源于“聚族而居” ”从歙县棠樾鲍氏宣忠堂支谱的这首五言绝句中可以看出微州祠堂最早出现与徽州“聚族而居”的原始风俗有着密不可分的关系 笔者认为徽州历史上中原大族的三次大迁徙是“聚族而居”的直接原因,18
http://www.99huizhou.com/forum.php?mod=viewthread&tid=156939&extra=page%3D4%26filter%3Dtypeid%26typeid%3D13,绩溪县伏岭下村“纹川舞犭回”，“犭回”字怎么读？,舞“犭回”是故乡纹川古镇 镇邪除恶，保境安民的象征，沿袭传承至今，它是弘扬绩溪民间文化艺术的一道亮丽的风景线 清末民初伏岭 “舞‘犭回“【回】的内涵，不再只是为了躯魔降怪，镇邪除恶，消灾祈福，保境安民的象征，而是逐步形成春节期间一项重要民间喜闻乐见的文化艺术活动 清末民初伏岭 “舞‘犭回“【回】的内涵，不再只是为了躯魔降怪，镇邪除恶，消灾祈福，保境安民的象征 ...,17
http://www.517huizhou.com/forum.php?mod=viewthread&tid=18593&extra=page%3D11,歙县“百村千幢”工程快速推进,今年来，歙县在总结往年“百村千幢”保护利用工程实施经验的基础上，进一步丰富建设资金，加快实施进度， 至 月，完成投资     万元，占年度投资计划的  . %，列入今年建设的苏村、叶村等 个古村落全面开工，打箍井街 号、 号等  幢古民居基本完成  幢古民居的整治和修缮任务 继续认真做好涉农资金的整合，将新农村建设、水利工程、“一事一议”等资金向“百村千幢”工程倾斜，“百村千幢”工程专项资金预拨   余万元，“一事一议”资金投入近   万元，“百村千幢”古村落保洁工程资金近  万元，累计完成投资     万元，其中古村落整治完成投资    万元，古民居修缮    万元 截至目前，该县“百村千幢”保护利用工程共累计投入 .  亿元，其中古村落整治投资 .  亿元，古民居修缮投资 .  亿元,18
http://cul.anhuinews.com/system/2008/09/02/002106638.shtml,曹篁生：徽派雕刻传承人,"    年，曹篁生迈出了人生当中关键性的一步，筹资   万元，成功创办了“黄山市徽派雕刻研究所”，集结当地民间艺人及爱好徽雕的徽州青年数十人，专门从事徽派竹木雕和古典家具的研发生产,对徽派雕刻艺术进行传承和创新     年在宁波召开的由中国工艺美术学会主办的首届“华茂杯”中国手工艺精品博览会上，曹篁生经过  个月的苦心创作而成的反映徽商生活的徽派紫檀木雕作品《徽商荣归故里》和黄杨木雕《苦行僧》分别荣获金奖和铜奖 中央电视台大型电视纪录片《再说长江》第  集《无梦到徽州》把曹篁生作为徽派雕刻的传承人进行深度报道",8
http://cul.anhuinews.com/system/2016/06/22/007390172.shtml,徽派建筑的性别：美人靠、小姐绣楼、贞节牌坊 ,徽派建筑的性别：美人靠、小姐绣楼、贞节牌坊 徽派建筑的性别：美人靠、小姐绣楼、贞节牌坊 几年前，我曾经很矫情地罗列了与徽州女人的一生有关的徽派建筑――从碧玉年华的女孩学习针黹的美人靠，跑马楼，小姐绣楼，到送别丈夫的廊桥，一直到离去后的贞节牌坊和女祠,8
http://cul.anhuinews.com/system/2008/10/09/002132570.shtml,"传统徽菜里有一个""古徽州""",我特别喜欢徽菜里的“一品锅”，现在有的饭店的菜单上把它写成“胡适一品锅”，那是因为离开徽州的胡适先生，曾经向人们推荐家乡的一品锅 一品锅虽然是火锅，但它秉承徽菜特色，里面的五花肉和鸡块都是烧得酥烂后，再放到里面，高汤原汁自然是留在锅里面的，然后将荤与素、干与鲜一层层地码在锅里，这样菜肴间就可以互相提鲜了 徽菜里的许多菜都是这么家常而又别有风味，菜里都有一个古老的传说，仿佛是这道菜的无言诠释和考据，使得徽州的美味菜肴，既像小家碧玉般地精致精巧，又如同大家闺秀样地有根基有底蕴,17
http://www.xinhs.cn/article.asp?id=2039,新安源头掀起状元风,  月 日上午，休宁新安源头状元风活动启动暨状元文化广场竣工仪式在休宁县盛世广场隆重举行，市领导杨立威、吴新太、黄攸立、金静芳等出席仪式 作为第九届中国黄山国际旅游节暨徽文化节内容之一的“新安源头状元风活动”目的在于把山水与文化更好的相融，在加快推进和谐小康休宁的建设进程中，使“中国第一状元县”、“中国有机茶之乡”和“中国乡村旅游福地”这三块品牌发挥出更大的效益 其中丁荣华捐献了馆藏品笋形晦墨一套，原黄山市书画院院长叶森槐捐献了清代建筑构件《状元及第》梁托一件、黄山市委统战部朱徽捐献了原市博物馆馆长朱开霖先生书写的楹联一副、黄山市地方志办公室陈政捐献黄崇惺会试 卷等藏品六件，另外休宁县地方志办公室主任及县直部分单位也捐献了清代红木宫灯等一批价值不菲的文物，该县有关领导还向献宝单位及个人授褒奖状,14
http://www.ahage.net/huidiao/13991.html,新一代沉香木雕刻大师：郑尧锦,可如今的黄山脚下，却有一位年轻人，近年来专门雕刻沉香，成了圈内有名的沉香雕刻大师，此人就是黄山歙县人郑尧锦 因为对美术和木雕有着特别浓厚的兴趣，所以高中毕业后的郑尧锦，义无反顾地走进了徽州旅游工艺厂——这是个制作徽州雕刻（包括竹雕、木雕、砖雕、砚雕等）的加工厂 那是上个世纪九十年代初，这位古玩老板见郑尧锦的仿刻作品做到如此份上，就与郑尧锦协商：付给你每月    元，你专门为我做仿刻品，所有做出来的，全部交给我——也即：郑尧锦只管“生产”，不管销售,18
http://hk.huaxia.com/hs-tw/index.html,大美黃山古韻徽州,    年入選全國十大風景名勝，    年  月被聯合國教科文組織列入《世界文化與自然遺產名錄》，是中國第一個同時作為文化、自然雙重遺產列入名錄的 徽商又稱新安商人、徽州商人成“徽幫”，它是舊徽州府籍（歙縣、休寧縣、婺源縣、祁門縣、黟縣、績溪縣）商人成商人集團之總稱 徽人經商，源遠流長，早在東晉時就有新安商人活動的記載，以後代有發展，明成化、弘治年間形成商幫集團,14
http://www.ahage.net/huixue/2184.html,新安医学促进古今中医教育发展的特征分析,教育是维系一门科学学术继承和发展的基础，在东晋以降的    余年间，新安医学为中医药学传承发展作出了巨大贡献 本文从新安医学对中医药教育贡献的角度，探索中医药学传承发展的影响因子，分析新安医学促进古今中医教育发展的特征 新安医学的师承教育以医德教育、家族医链、著书立说、家刻医书为特色和亮点，为促进古代中医教育的发展作出了贡献,14
http://www.ahage.net/huangshan/6864.html,祁门第一任县令,事成之后，朝廷仍命其知石州事，但是吴仁欢为了不远离自己的乡土势力，借故父母年老，请求回家乡任职 朝廷同意他带着刺史的官俸去任祁门县令，于是吴仁欢就成了祁门建县后的第一任县令 吴仁欢死后，祁门百姓在武陵源建了“吴长史祠”纪念他，后祠迁至县城,17
http://cul.anhuinews.com/system/2008/01/15/001932709.shtml,徽派雕刻,徽州众多的雕刻能手活跃于明清艺林，以他们的勤劳和智慧，举凡于金石、碑刻、版画、墨模、琢砚、嵌漆、竹刻、乃至建筑雕饰，无不给后人留下珍贵的艺术瑰宝 徽州各地的民居住宅，祠堂、庙宇、牌坊、亭、塔、桥、墓等建筑上的许多构件和局部，都饰以精美的石、木、砖雕 尤其是阔绰、考究的建筑，往往“一宇之上，三雕骈美”，从入口到室内、两厢回廊的左右上下，精美的石、木、砖雕饰俯仰即是，美不胜收,8
http://www.ahage.net/huixue/5033_2.html,新安医学的学派特点及开发利用,同时收集历代新安医学医家资料，实物、著作、医案、处方、手述、塑（画）像、图片等作为永久性陈列，建立“新安医学历史文化馆”（国医馆），既有史（文）学价值，又具有现实意义，不仅是对前人的总结，而且是对后人的昭示，为新安医学的研究和黄山的旅游经济服务 三是广泛深入地开展新安医学在养生保健、食疗以及抗衰老方面的研究和应用，利用黄山丰富的天然药用植物资源（如：贡菊、白术、山茱萸、银杏、葛根等），结合临床开发出价廉、实用、有效的养生保健品 因此，深入研究新安医学灿烂的文化，利用黄山得天独厚的药用植物资源，研究、开发出具有特定功效的养生、抗衰老的保健（药）品，使科研、医疗、康复保健、旅游购物“一条链”，为人类社会造福，为黄山经济发展服务，乃为功在当代，利在千秋的好事,14
http://www.ahage.net/huixue/4947.html,“伦理”的古徽民居,便单纯的高，则给人阴沉压抑的感觉，故而在围墙上又常用黟青石双而镂空雕刻着两扇窗，图案往往是喜鹊登梅，喻寒尽春来的喜讯，既是在家妻子儿女的向往，又是对在外家人的祝福 临街彩楼正处于街角，门就在其下，主人想到街角人来人往，担担挎篮什么的行走十分不便，于是便把门朝后凹进去一块，把墙角一人高以下砌成圆角，主人在门楣上这样写着：“作退一步想” 同别人家正厅与天井关系的有所不同的是，它的二楼靠檐处呈弧状弓上去,6
http://cul.anhuinews.com/system/2011/11/21/004584749.shtml,纪念程长庚诞辰200周年座谈会在肥召开,  月  日下午，省政府参事室、文史馆和省戏剧家协会联合召开安徽省学术界戏剧界纪念徽班领袖、京剧鼻祖程长庚诞辰   周年座谈会，省人大常委会副主任朱维芳出席并讲话 我省学术界、戏剧界专家学者翁飞、黄新德、柏龙驹、时白林、章其祥、李龙斌、李泰山、谢林义等在座谈会上发言，纪念为中华民族戏剧文化作出重要贡献的徽班领袖、京剧鼻祖程长庚，探讨其历史价值和精神意义，旨在保护我省的历史文化名人资源，提高为社会主义文化大繁荣大发展作出更大贡献的文化自觉与文化自信，推动文化强省建设，增强安徽文化影响 在听取了专家学者的发言后，省人大常委会副主任朱维芳对座谈会的积极意义给予了充分肯定，她说：“我们生活在历史文化资源丰厚的安徽，珍爱前辈留下的文化遗产，总结提炼安徽文化历史的精华，古为今用，提高我们的文化自觉，增强我们建设美好安徽的自信心和凝聚力，是我们推进文化强省工作中的重要内容,17
http://cul.anhuinews.com/system/2014/07/04/006477818_01.shtml,徽州地域文化特色的延伸――徽州民歌初论 ,我市徽州民歌传承人操明花通过坚持不懈的努力，多年来她演唱的《十二月花》、《小石桥》、《徽墨歌》、《牛歌》、《十绣鞋》、《四季探妹》等一大批徽州民歌曾在安徽省、市、县电台屡屡播出 上世纪九十年代初至今，操明花不仅将徽州民歌义务传习到了黄山市大、中、小学校，而且将徽州民歌唱进了中国中央电视台、中央人民广播电台，中国国际广播电台在    年“五一”国际劳动节期间专访操明花的音乐专题中用  种语言向海内外连续  小时滚动播出了徽州民歌     年由中国国际广播音像出版社出版发行了安徽、徽州民歌《云海歌仙黄山情——民歌演唱家操明花专辑》,7
http://www.517huizhou.com/forum.php?mod=viewthread&tid=81849&extra=page%3D8,登临朱熹的高度,”赋予文公山“仙气”的，是理学大师朱熹 文公山原名“九老芙蓉山”，山腰埋着朱熹四世祖朱惟甫之妻程氏豆蔻夫人 朱熹的祖上从一世祖到六世祖，墓葬都在婺源，而这座墓最受朱家子孙器重，因为它有许多神奇美丽的传说,14
http://www.517huizhou.com/forum.php?mod=viewthread&tid=2807&extra=page%3D5,歙县又一处古村即将面向游客,歙县往东  多公里有一处古村，那就是溪头镇蓝田村，村口高高耸立着一座牌坊，几棵古树，最出名的要数古树边上的---文昌阁 此间是载入《中国人名大字典》的著名盐商叶天赐于清乾隆二十二年（    年）首倡集资建造，资助贫寒子弟在此念书 叶天赐哭了，在村口松谷事包起一包家乡土，连夜跟人下了扬州他后来经商致富，不忘自己过去的身世和经历，同情读不起书的穷孩子,18
http://www.517huizhou.com/forum.php?mod=viewthread&tid=79232&extra=page%3D5,读方静新著《审美徽州》,徽州审美的两个方面，美的存在和美的意识，主导了徽州人审美的独特风格 从我们徽州人生活的踪迹来看，追求美从来都是建立在现实生活的基础之上的，离开现实生活去追求纯粹的美，并不是徽州审美的出发点 徽州人的审美，也是建筑在文化与财力基础之上的，方静不惜用好几章篇幅，对此作了铺陈,7
http://www.517huizhou.com/forum.php?mod=viewthread&tid=40458&extra=page%3D11,（小雯报道）     黟县举办孝文化专题研讨会,由黟县徽州文化联谊会主办，徽州文化黟县研究所承办，黟县文化局、黟县政协文史委、黟县委党校、民盟黟县支部、黟县教研室、黟县程朱理学研究会和黟县中学等协办的“中华孝文化的传承与创新”研讨会暨徽州文化黟县研究所    年会，    年  月  日在黟县中学召开 研讨会对中华孝文化的内涵和当下传承弘扬的意义作了认真的研讨 着重对徽州孝文化的生动表现和在当下如何传承弘扬作了热烈的讨论,1
http://www.ahage.net/huishang/22365_2.html,探思成功徽商知人而善任的用人之道,再说明清徽商中世家大族经商者多用同宗族人或佃客奴仆充当伙计 而他们则协助主人管事掌钱财，待遇自然比伙计优厚，积攒一笔钱后，还可被允准“分身而自为贾”，得以自立门户，独自经营 “诸昆弟子姓十余曹”带去当伙计（其中出类拔萃者因受到赏识而被升任掌计等），后来这些人都发了财，有的积赀甚至都超过了汪玄仪,10
http://www.99huizhou.com/forum.php?mod=viewthread&tid=8692&extra=page%3D2%26filter%3Dtypeid%26typeid%3D15,徽刻版画欣赏作者：苍生皆偶然,提起徽派版画，首先要提及的就是歙县虬村（也称“虬川”）黄氏刻工 ”明万历间徽派版画的崛起，实际上就是以黄氏刻工的勃兴为其主将、为其标志的 王伯敏先生主编《中国美术通史》提到明嘉靖间黄氏诸名工刻《筹海图编》，称其“已具有后来徽派版画比较工丽的特点”，并进而论证：“现在似可证明刻于万历十年的《目连戏文》，只是一种偶然的风格，可能与受建安派影响有关,18
http://www.hzwh.com/article.asp?id=1241,胡适出于徽商世家,胡适的父亲胡铁花，是一个亦贾亦儒亦政的人物 有这样一件事很能说明胡铁花的经商才能：清同治三年 ，太平军与清军在徽州展开了拉锯战，绩溪上庄村为战火所毁，胡铁花全家只剩下二十块银元，无以为生 为解决一家衣食问题，胡铁花与他的哥哥利用这仅有的二十块银元，做起了贩茶生意,17
http://www.99huizhou.com/forum.php?mod=viewthread&tid=183674&extra=page%3D1%26filter%3Dtypeid%26typeid%3D14,明清以降歙县闺阁诗,《撷芳集》收歙之闺阁诗，自当可观 其末有《程氏诸闺秀诗》，收歙籍才妇佳作七首 歙县至今虽无一部闺阁诗专著，然上述文选散记、《征略》之甄录，沧海遗珠，吉光片羽,18
http://www.wuyuan168.com/10093.html,春节最给力 去婺源过年,"春节选择在山清水秀的婺源过，为的是避开城市的喧嚣，去寻找一片宁静，一份温 春节选择在山清水秀的婺源过，为的是避开城市的喧嚣，去寻找一片宁静，一份温馨 醉美婺源旅游网是一家公益性质的民间旅游网站，我们尊重并保护知识产权，根据《信息网络传播权保护条例》，如果我们转载的作品侵犯了您的权利,请通知我们，我们会及时删除",13
http://www.99huizhou.com/forum.php?mod=viewthread&tid=161135&extra=page%3D4%26filter%3Dtypeid%26typeid%3D161,胡适著作及其研究出版书讯,胡适  胡适谈哲学               哈尔滨出版社       .  胡适  胡适谈哲学               哈尔滨出版社       .  近期中国顶级舆论权威机构中央电视台播放《跨越海峡的大师——胡适》访谈专题节目，客观公正.拨乱反正 .实事求是地评析徽州先贤胡适先生，重新评价胡适先生在中国文化中的历史地位，胡适先生留给我们的丰富文化财富以及他崇高的人品. 魅力的人格将影响后人,15
http://www.ahage.net/lvyou/21171.html,兴盛数百年 徽商源头话渔梁,渔梁坝于    年成为第五批全国重点文物保护单位，渔梁于    年 月入选第二批中国历史文化名镇 交通的繁荣刺激着古镇的发展，最终使这一带形成一个集商业、交通转运、货物集散和船工集居地为一体的非农业性历史街区，带动了歙县及周边地区的经济发展，茶叶、竹木及其他土特产从这里源源运出，沿新安江下至杭州，极为方便 渔梁是因经济、水路交通等因素而兴起发展的，有别于单一姓氏的商业型历史街区,18
http://cul.anhuinews.com/system/2017/02/13/007560681.shtml,中国徽州文化博物馆晋级国家一级馆 ,安徽中国徽州文化博物馆于    年 月建成并对外开放，自    年 月  日起免费开放，积极发挥教育、收藏、展示、研究和服务等社会功能，于    年晋升为国家二级博物馆，目前年均接待观众游客约  万人次     年以来，安徽中国徽州文化博物馆在提升基本陈列《徽州人与徽州文化》的同时，充分利用临时展厅延伸展览内容，扩大了徽州历史文化的影响，取得了良好的社会效益 《周六夜现场》克里斯汀-斯图尔特与同性激吻,1
http://www.wuyuan168.com/11919.html,关于婺源油菜花的最新公告,"在油菜花期间来婺源旅游的本站强烈建议提前预定房间，婺源住宿可以到我们网站的 在油菜花期间来婺源旅游的本站强烈建议提前预定房间， 醉美婺源旅游网是一家公益性质的民间旅游网站，我们尊重并保护知识产权，根据《信息网络传播权保护条例》，如果我们转载的作品侵犯了您的权利,请通知我们，我们会及时删除",13
http://www.99huizhou.com/forum.php?mod=viewthread&tid=20897&extra=page%3D11%26filter%3Dtypeid%26typeid%3D13,【新闻】《天上徽州,【新闻】《天上徽州——徽州文化十大流派》首发式即将举行-人文徽州-故园徽州网 -                    文化旅游，由中共黄山市委书记、市人大常委会主任王启敏同志担任主编的首部图文并茂全面反映徽州文化主要流派的大型图书《天上徽州——徽州文化十大流派》由中华世界文化遗产保护基金简文乐先生资助，中国文联出版社出版 《天上徽州——徽州文化十大流派》一书以通畅易晓的语言和图文并茂的形式介绍了徽州文化的主流：徽商、新安理学、徽派朴学、新安医学、新安画派、徽派建筑、徽派版画、徽派篆刻、徽剧、徽菜等十大流派的产生、发展和演变等,14
http://cul.anhuinews.com/system/2008/06/10/002034761.shtml,"绩溪""赛琼碗""将现身""走遍中国""",厨师们高超的烹饪手艺和当地色彩斑斓的美食文化让前来采访的央视国际频道“走遍中国”记者们赞不绝口，惊叹绩溪不愧是“中国厨师之乡”、“中国徽菜之乡” 绩溪的伏岭、湖村、西川的“花朝会”祭祀“汪公大帝”活动时，都要摆上   道琼碗 绩溪的百姓为了感谢他的恩泽，于每年的正月十八，也就是“汪公大帝”的诞辰时，举办“花朝会”，家家户户挂灯结彩，杀猪宰羊，制琼碗，摆供献，祭祀“汪公大帝”,17
http://www.99huizhou.com/forum.php?mod=viewthread&tid=176208&extra=page%3D1%26filter%3Dtypeid%26typeid%3D14,【转载】先锋书店第八家书店位于安徽黟县碧山村的碧山书局,【转载】先锋书店第八家书店位于安徽黟县碧山村的碧山书局-人文徽州-故园徽州网 -                    年冬天，先锋书店在南京的太平南路开设第一家店的时候，钱小华应该完全没有想到，他的第八家书店，会开在这么风景秀丽的安徽乡村吧 先锋书店的每一家店，不仅是空间设计本身，连同书籍的选择都是依据当地的人文和历史为本，无一重复,6
http://www.ahage.net/image/26396_12.html,塔川秋色美,塔川村又名塔上，隶属于宏村镇，距离宏村仅 公里 塔川秋色与四川九寨沟、新疆喀那斯和北京香山并列为中国最美的四大秋色，被誉为全国四大秋色之一 ,6
http://cul.anhuinews.com/system/2008/05/29/002025908.shtml,腰缠十万贯的徽商哪里去了 ,作为一个中国人，细读诺斯《西方世界的兴起》、《制度、技术与经济结构变迁》等著作，反观  、  世纪之中国，会为这艘东方古船怎样一步一步渐渐偏离世界近代化主流而震撼 我们试以近代以前徽商为例，以制度经济学为理论工具，来探讨一下所谓“中国资本主义萌芽”缘何萎缩的问题 在漫长的几千年中国集权社会里，民间工商力量屡兴屡衰，甚至有过徽商这样的硕果，但一旦政权稳定之后，一旦短暂的利用交换功能完成之后，官商一体的蜜月也就随即结束了，改革、发展的边界也就到头了，制度创新的步伐也就停滞了,10
