url,segments,flag
http://www.xinhs.cn/article.asp?id=18170,"徽派 朴学 有 那些 特色
",1
http://www.xinhs.cn/article.asp?id=18169,"徽派 朴学 在 中国 学术史 上 有 那些 贡献
",1
http://www.xinhs.cn/article.asp?id=18168,"什么是 徽派 朴学
",1
http://www.xinhs.cn/article.asp?id=18167,"徽州 文化 的 魅力
",1
http://www.xinhs.cn/article.asp?id=18034,"黑白分明 的 徽州 宅院
",1
http://www.xinhs.cn/article.asp?id=18032,"徽州 文化 综述
",1
http://www.xinhs.cn/article.asp?id=18021,"黄山市 徽州区 文物 古迹 ---潜口 民宅
",1
http://www.xinhs.cn/article.asp?id=18020,"徽学 研究 的 学术 价值 和 现实 意义
",1
http://www.xinhs.cn/article.asp?id=18019,"徽学 研究 的 里程碑
",1
http://www.xinhs.cn/article.asp?id=18018,"徽学 研究 剑 走 偏锋
",1
http://www.xinhs.cn/article.asp?id=18017,"徽州 文化 走 进 欧洲
",1
http://www.xinhs.cn/article.asp?id=18008,"《 金榜 ： 休宁 通往 紫禁城 之 路 》 : 自信 来自 历史 深处
",1
http://www.xinhs.cn/article.asp?id=17090,"旱 南 女人
",1
http://www.xinhs.cn/article.asp?id=16828,"徽州 文书 的 “ 再 发现 ”
",1
http://www.xinhs.cn/article.asp?id=16815,"徽商 的 形成
",1
http://www.xinhs.cn/article.asp?id=16814,"徽商 发展 时期 的 特点
",1
http://www.xinhs.cn/article.asp?id=16813,"徽商 的 经营 道德
",1
http://www.xinhs.cn/article.asp?id=16812,"徽商 的 兴衰
",1
http://www.xinhs.cn/article.asp?id=16811,"徽商 精神
",1
http://www.xinhs.cn/article.asp?id=16810,"“ 徽 骆驼 ” 与 “ 绩溪 牛 ”
",1
http://www.xinhs.cn/article.asp?id=16809,"徽商 的 故事
",1
http://www.xinhs.cn/article.asp?id=16440,"弯弓 射箭 与 笔架 架 笔
",1
http://www.xinhs.cn/article.asp?id=16342,"曾国藩 进驻 祁 城
",1
http://www.xinhs.cn/article.asp?id=16341,"方志敏 北上 抗日 转战 祁门
",1
http://www.xinhs.cn/article.asp?id=16115,"野史 传奇 汪 由敦
",1
http://www.xinhs.cn/article.asp?id=15714,"天然 巧 石 博物馆 —— 黄山
",1
http://www.xinhs.cn/article.asp?id=15708,"黄山 崔 国因 : 一 道 奏折 与 一个 王朝 的 背影
",1
http://www.xinhs.cn/article.asp?id=15705,"听 涛 居 悲 影 -- 记 张 学良 黄山 幽禁 处
",1
http://www.xinhs.cn/article.asp?id=15683,"楹联 鉴赏
",1
http://www.xinhs.cn/article.asp?id=15682,"和 施 明 府 源 黟山 竹枝词
",1
http://www.xinhs.cn/article.asp?id=15631,"神笔 霞 客 —— 徐霞客 《 游 黄山 日记 （ 前 ·后 ） 》 读 后 感
",1
http://www.xinhs.cn/article.asp?id=15580,"歙砚 简介 及 历史 渊源
",1
http://www.xinhs.cn/article.asp?id=15579,"歙砚 的 工艺 特点
",1
http://www.xinhs.cn/article.asp?id=15578,"歙砚 史略
",1
http://www.xinhs.cn/article.asp?id=15577,"徽商 四 大 行业
",1
http://www.xinhs.cn/article.asp?id=15575,"古 徽商 的 发展史
",1
http://www.xinhs.cn/article.asp?id=15573,"古 徽商 经营之道
",1
http://www.xinhs.cn/article.asp?id=15571,"徽商 精神 与 现代 经济
",1
http://www.xinhs.cn/article.asp?id=15570,"缘何 徽商 多 儒商
",1
http://www.xinhs.cn/article.asp?id=15569,"漫谈 徽州 古代 家庭 教育
",1
http://www.xinhs.cn/article.asp?id=15568,"徽州 古 书院
",1
http://www.xinhs.cn/article.asp?id=15567,"徽 文化 发祥地 —— 篁墩
",1
http://www.xinhs.cn/article.asp?id=15566,"徽商 与 徽 文化
",1
http://www.xinhs.cn/article.asp?id=15565,"徽 文化 精神 之 借鉴 意义
",1
http://www.xinhs.cn/article.asp?id=15564,"惊 艳 徽州 ： 女红 男 耕 吟诗 做 画
",1
http://www.xinhs.cn/article.asp?id=15563,"试析 徽州 “ 孝 文化 ” 与 和谐 社会 的 关系
",1
http://www.xinhs.cn/article.asp?id=15562,"全国 唯一 女 祠堂 —— 清 懿堂
",1
http://www.xinhs.cn/article.asp?id=15561,"徽 文化 的 平民 色彩
",1
http://www.xinhs.cn/article.asp?id=15560,"足迹 遍天下 —— 寄籍 外地 的 徽州 状元
",1
http://www.xinhs.cn/article.asp?id=15559,"徽州 著名 古道 关隘 介绍
",1
http://www.xinhs.cn/article.asp?id=15503,"徽 俗 最 喜 搭 台 看戏 —— 寻找 徽 戏 的 踪迹
",1
http://www.xinhs.cn/article.asp?id=15502,"“ 京剧 之 源 ” 话 徽剧
",1
http://www.xinhs.cn/article.asp?id=15500,"徽剧 同 京剧 是 什么 关系
",1
http://www.xinhs.cn/article.asp?id=15499,"徽剧 的 艺术 特点
",1
http://www.xinhs.cn/article.asp?id=15497,"徽剧 的 历史 沿革
",1
http://www.xinhs.cn/article.asp?id=15496,"徽班 ── 中国 戏剧史 上 的 奇观
",1
http://www.xinhs.cn/article.asp?id=15423,"私家 园林
",1
http://www.xinhs.cn/article.asp?id=15422,"徽派 建筑 文化 的 活 资料 —— 徽州 古井
",1
http://www.xinhs.cn/article.asp?id=15419,"由 徽州 古 民居 建筑 装饰 引发 的 思考
",1
http://www.xinhs.cn/article.asp?id=15418,"徽派 建筑 的 风水 研究
",1
http://www.xinhs.cn/article.asp?id=15417,"现代化 与 徽派 建筑
",1
http://www.xinhs.cn/article.asp?id=15415,"略述 徽州 祠堂
",1
http://www.xinhs.cn/article.asp?id=15412,"浅析 徽州 明清 民居 天井 与 庭院 文化 特征
",1
http://www.xinhs.cn/article.asp?id=15378,"徽菜 的 传说
",1
http://www.xinhs.cn/article.asp?id=15377,"二十世纪 徽学 研究 的 兴起 与 发展
",1
http://www.xinhs.cn/article.asp?id=15376,"徽州 历史 科技 研究
",1
http://www.xinhs.cn/article.asp?id=15375,"徽学 漫 议 ( 什么是 徽学 )
",1
http://www.xinhs.cn/article.asp?id=15374,"徽派 理学
",1
http://www.xinhs.cn/article.asp?id=15373,"徽州 文书 的 留存 及 抢救
",1
http://www.xinhs.cn/article.asp?id=15372,"徽学 与 徽州
",1
http://www.xinhs.cn/article.asp?id=15371,"程朱理学 与 徽州 目 连戏
",1
http://www.xinhs.cn/article.asp?id=15370,"徽州 文化 的 形成 和 发展
",1
http://www.xinhs.cn/article.asp?id=15369,"徽州 文化 形成 的 独特 自然 地理 环境 和 社会 变迁 情况
",1
http://www.xinhs.cn/article.asp?id=15368,"徽州 文化 与 人文 旅游 的 振兴
",1
http://www.xinhs.cn/article.asp?id=15367,"徽州 文化 的 现存 及其 原因 和 价值
",1
http://www.xinhs.cn/article.asp?id=18023,"徽州 是 田野 资料 的 宝藏 “ 田野 ” 研究 在 屯 举行
",1
http://www.xinhs.cn/article.asp?id=14783,"绛帐 遥相 设 —— 卫三畏 与 戈 鲲 化 的 交往
",1
http://www.xinhs.cn/article.asp?id=14731,"儒文化 ， 飞 入 徽州 百姓家
",1
http://www.xinhs.cn/article.asp?id=12855,"旧宅 与 高 号岭
",1
http://www.xinhs.cn/article.asp?id=12834,"厅堂 里 的 文化
",1
http://www.xinhs.cn/article.asp?id=12826,"难 舍 的 杆 秤
",1
http://www.xinhs.cn/article.asp?id=12820,"记忆 中 的 海阳 戏台
",1
http://www.xinhs.cn/article.asp?id=12778,"探寻 市税 博解读 徽 “ 税 ” 月
",1
http://www.xinhs.cn/article.asp?id=12606,"《 高考 1977 》 观后
",1
http://www.xinhs.cn/article.asp?id=12604,"徽 城
",1
http://www.xinhs.cn/article.asp?id=12603,"我 的 高考
",1
http://www.xinhs.cn/article.asp?id=12602,"伤痕 琐忆
",1
http://www.xinhs.cn/article.asp?id=12599,"吴 克家撕对
",1
http://www.xinhs.cn/article.asp?id=12464,"《 黄山 脚下 太平 湖 》 一 书 出版 发行
",1
http://www.xinhs.cn/article.asp?id=12468,"徽州 的 平民 工匠
",1
http://www.xinhs.cn/article.asp?id=12437,"张三丰 与 齐云山
",1
http://www.xinhs.cn/article.asp?id=12294,"郑 板桥 松萝 结 茶缘
",1
http://www.xinhs.cn/article.asp?id=12138,"徽商 梦 遇 义 “ 东家 ”
",1
http://www.xinhs.cn/article.asp?id=12129,"破译 休宁 “ 鱼 鳞 册 ”
",1
http://www.xinhs.cn/article.asp?id=11991,"揭秘 ： 大 清 第一 商 帮 徽商
",1
http://www.xinhs.cn/article.asp?id=11847,"徽商 的 形成 和 经营 秘诀
",1
http://www.xinhs.cn/article.asp?id=11845,"新安 医学 源远流长
",1
http://www.xinhs.cn/article.asp?id=11137,"《 记 黄 山茶 林场 的 上海 知青 》 风雨 育 新人
",1
http://www.xinhs.cn/article.asp?id=9399,"胡雪 岩 原籍 安徽 绩溪 的 史实 不容置疑
",1
http://www.xinhs.cn/article.asp?id=9334,"徽剧 简介
",1
http://www.xinhs.cn/article.asp?id=9323,"歙县 许 国 石坊
",1
http://www.xinhs.cn/article.asp?id=9259,"太平 猴 魁
",1
http://www.xinhs.cn/article.asp?id=9237,"底蕴 深厚 的 斗山 街
",1
http://www.xinhs.cn/article.asp?id=9137,"渔梁 ： 徽商 源头 水 长流
",1
http://www.xinhs.cn/article.asp?id=7799,"徽菜 的 开发 利用 途径
",1
http://www.xinhs.cn/article.asp?id=7797,"徽菜 的 传奇 文化
",1
http://www.xinhs.cn/article.asp?id=7796,"黄山毛峰 的 独特 和 黄 山人 的 传世 茶道
",1
http://www.xinhs.cn/article.asp?id=7795,"孙 权 屯兵 之 地 —— 黄山 屯溪 地名 由来
",1
http://www.xinhs.cn/article.asp?id=7146,"徽商 的 历史 和 代表 人物
",1
http://www.xinhs.cn/article.asp?id=6979,"新安 医学 的 历史 地位 及 影响
",1
http://www.xinhs.cn/article.asp?id=6880,"薪火 相传 的 新安 张氏
",1
http://www.xinhs.cn/article.asp?id=6653,"安徽 花山谜窟 猜想 ： 废弃 皇陵 还 是 外星人 杰作 ？
",1
http://www.xinhs.cn/article.asp?id=6610,"山水 柔情 太 平湖
",1
http://www.xinhs.cn/article.asp?id=6498,"宏村 水系 反映 村落 的 布局
",1
http://www.xinhs.cn/article.asp?id=6407,"徽州 木雕
",1
http://www.xinhs.cn/article.asp?id=6377,"方利山馆员 “ 徽州 文化 生态 保护 研究 ” 获 国家 社科 基金 资助 项目 立项
",1
http://www.xinhs.cn/article.asp?id=6240,"徽州 888 ， 能 不 忆 故园 ？
",1
http://www.xinhs.cn/article.asp?id=6155,"徽州 文化 世家 的 形成
",1
http://www.xinhs.cn/article.asp?id=6154,"徽州 的 门庭
",1
http://www.xinhs.cn/article.asp?id=6066,"胡 适 与 陈 独秀 等 友人 信札 在 嘉德 春季 拍卖会 上拍 出 高价
",1
http://www.xinhs.cn/article.asp?id=5743,"徽州 文化 中 的 烟 文化
",1
http://www.xinhs.cn/article.asp?id=5742,"徽 文化 中 的 女性
",1
http://www.xinhs.cn/article.asp?id=5740,"徽州 人 的 “ 胎记 ” ： 怪异 方言 令 外人 懵懂
",1
http://www.xinhs.cn/article.asp?id=5727,"徽州 山水 妩媚 不及 徽州 女人
",1
http://www.xinhs.cn/article.asp?id=5085,"休宁 徽商 的 经营 之 本
",1
http://www.xinhs.cn/article.asp?id=4645,"徽州 云 岚山 上 汪 王墓
",1
http://www.xinhs.cn/article.asp?id=4091,"市政协 举行 徽州 文化 生态 保护 实验区 建设 暨 非物质 文化 遗产 保护 与 传承 工作 研讨会
",1
http://www.xinhs.cn/article.asp?id=4090,"陈强 在 调研 我市 文化 产业 时 强调 要 以 硬功夫 强 文化 软实力
",1
http://www.xinhs.cn/article.asp?id=4089,"洪 建华 竹刻 作品 被 农博 馆 收藏
",1
http://www.xinhs.cn/article.asp?id=4088,"新安 歙砚 艺术 博物馆 开馆
",1
http://www.xinhs.cn/article.asp?id=4087,"中联国 兴 书画院 安徽 分院 大型 笔会 在 我市 举行
",1
http://www.xinhs.cn/article.asp?id=4086,"《 走近 徽 文化 》 被 定 为 普通 高中 校本 教材
",1
http://www.xinhs.cn/article.asp?id=4085,"王 三运 在 我市 调研 时 强调 坚持 打造 国际 旅游 目的地 发展 定位 不 动摇
",1
http://www.xinhs.cn/article.asp?id=4084,"徽商 大会 平台 作用 凸 显 推动 文化 产业 大 跨越 大 发展
",1
http://www.xinhs.cn/article.asp?id=4083,"徽商 大会 举行 院士 和 徽商 座谈会
",1
http://www.xinhs.cn/article.asp?id=4082,"徽商 大会 安徽 旅游 推介会 举行 我市 获 “ 最佳 国际 休闲 城市 ” 称号
",1
http://www.xinhs.cn/article.asp?id=4081,"徽商 大会 旅游 项目 揽 资 逾 百亿
",1
http://www.xinhs.cn/article.asp?id=4080,"徽商 大会 举行 投资 说明 会 暨 签约 仪式
",1
http://www.xinhs.cn/article.asp?id=4079,"探究 重振 徽商 雄风 良策 谋划 加速 安徽 崛起 大计 徽商 论坛 在 我市 举行
",1
http://www.xinhs.cn/article.asp?id=3723,"国旗 降 下 ， 人性 的 旗帜 高 扬
",1
http://www.xinhs.cn/article.asp?id=4078,"国旗 降 下 ， 人性 的 旗帜 高 扬
",1
http://www.xinhs.cn/article.asp?id=3721,"2008 中国 国际 徽商 大会 在 黄山 盛 大 开幕
",1
http://www.xinhs.cn/article.asp?id=3719,"海外 投资 客 瞩目 徽派 文化 产业
",1
http://www.xinhs.cn/article.asp?id=4077,"2008 中国 国际 徽商 大会 在 黄山 盛 大 开幕
",1
http://www.xinhs.cn/article.asp?id=4076,"海外 投资 客 瞩目 徽派 文化 产业
",1
http://www.xinhs.cn/article.asp?id=3715,"王 三运 检查 迎宾 工作 时 强调 接待 工作 要 真诚 热情 友好 亲切
",1
http://www.xinhs.cn/article.asp?id=3714,"我市 召开 临战 动员会 以 优质 服务 为 国际 徽商 大会 做 贡献
",1
http://www.xinhs.cn/article.asp?id=3713,"徽商 大会 黄山市 代表团 全体 成员 会议 强调 精心 组织 周密 安排 确保 大会 顺利 进行
",1
http://www.xinhs.cn/article.asp?id=3712,"我市 成功 举行 徽商 大会 交通 保障 演练
",1
http://www.xinhs.cn/article.asp?id=4075,"王 三运 检查 迎宾 工作 时 强调 接待 工作 要 真诚 热情 友好 亲切
",1
http://www.xinhs.cn/article.asp?id=4074,"我市 召开 临战 动员会 以 优质 服务 为 国际 徽商 大会 做 贡献
",1
http://www.xinhs.cn/article.asp?id=4073,"徽商 大会 黄山市 代表团 全体 成员 会议 强调 精心 组织 周密 安排 确保 大会 顺利 进行
",1
http://www.xinhs.cn/article.asp?id=4072,"我市 成功 举行 徽商 大会 交通 保障 演练
",1
http://www.xinhs.cn/article.asp?id=3708,"王 三运 在 我市 调研 徽商 大会 筹备 工作 时 要求 细 接待 保安 全 重 展示 求效益
",1
http://www.xinhs.cn/article.asp?id=4071,"王 三运 在 我市 调研 徽商 大会 筹备 工作 时 要求 细 接待 保安 全 重 展示 求效益
",1
http://www.xinhs.cn/article.asp?id=3704,"徽商 大会 招商 工作 总体 就绪
",1
http://www.xinhs.cn/article.asp?id=4070,"徽商 大会 招商 工作 总体 就绪
",1
http://www.xinhs.cn/article.asp?id=3890,"王 启敏 接受 采访 时 表示 徽商 大会 意义 重大 影响 深远
",1
http://www.xinhs.cn/article.asp?id=3889,"徽商 是 一个 品牌 更 是 一 种 精神
",1
http://www.xinhs.cn/article.asp?id=3888,"陈 强要 求 以 优质 服务 确保 大会 顺利 举行
",1
http://www.xinhs.cn/article.asp?id=3887,"紧 扣 大会 主题 展示 黄山 形象 我市 营造 浓厚 宣传 氛围
",1
http://www.xinhs.cn/article.asp?id=3886,"举 全市 之 力 确保 徽商 大会 顺利 召开
",1
http://www.xinhs.cn/article.asp?id=3882,"徽商 大会 基建 工作 紧锣密鼓 确保 各项 建设 任务 如期 完成
",1
http://www.xinhs.cn/article.asp?id=3881,"孙志刚 在 检查 指导 徽商 大会 筹备 工作 时 要求 把 筹备 工作 做 深 做 细 做实
",1
http://www.xinhs.cn/article.asp?id=3880,"文海 英 会见 “ 徽商 故里 行 ” 采访团
",1
http://www.xinhs.cn/article.asp?id=3864,"为 徽商 大会 营造 良好 环境
",1
http://www.xinhs.cn/article.asp?id=3861,"第四 届 中国 国际 徽商 大会 即将 举行 各项 筹备 工作 进入 最后 冲刺 阶段
",1
http://www.xinhs.cn/article.asp?id=3860,"徽商 大会 旅游 活动 筹备 工作 进展 顺利
",1
http://www.xinhs.cn/article.asp?id=3854,"加强 徽 文化 保护 开发 利用 促进 文化 大 发展 大 繁荣
",1
http://www.xinhs.cn/article.asp?id=3853,"海 英 在 我市 督察 徽商 大会 筹备 情况 时 要求 确保 2008 中国 国际 徽商 大会 安全 顺利 举行
",1
http://www.xinhs.cn/article.asp?id=3878,"保障 徽商 大会 期间 食品 安全 我市 开展 “ 两 查 一 完善 ” 活动
",1
http://www.xinhs.cn/article.asp?id=3873,"保 畅 保洁 保安 徽州区 优化 环境 迎接 国际 徽商 大会
",1
http://www.xinhs.cn/article.asp?id=3852,"汤口镇 四 大 工程 迎 徽商 大会
",1
http://www.xinhs.cn/article.asp?id=3838,"我市 部署 维稳 工作 为 徽商 大会 奥运 火炬 传递 活动 创造 和谐 稳定 环境
",1
http://www.xinhs.cn/article.asp?id=3836,"王 启敏 率队 检查 徽商 大会 重点 项目
",1
http://www.xinhs.cn/article.asp?id=3835,"奥运 火炬 接力 黄山市 组委会 第二 次 会议 强调 确保 奥运 火炬 传递 安全 顺利
",1
http://www.xinhs.cn/article.asp?id=3829,"中国 音协 黄 山脚下 觅 春歌
",1
http://www.xinhs.cn/article.asp?id=3820,"2008 国际 徽商 大会 日益 临近 我市 初 定 41 个 文化 产业 项目 参加
",1
http://www.xinhs.cn/article.asp?id=3811,"筹备 徽商 大会 市 旅 委 再 动员 再 部署
",1
http://www.xinhs.cn/article.asp?id=3801,"讯息 专线 114 号码 百事通 助力 徽商 大会
",1
http://www.xinhs.cn/article.asp?id=3794,"黄山 风景区 研究 部署 徽商 大会 接待 服务 工作
",1
http://www.xinhs.cn/article.asp?id=3786,"王 启敏 检查 国际 徽商 大会 城市 建设 和 交通 保障 工作
",1
http://www.xinhs.cn/article.asp?id=3778,"徽派 竹刻 传承 人 洪 建华 木雕 作品 获 大奖
",1
http://www.xinhs.cn/article.asp?id=3777,"王 启敏 检查 国际 徽商 大会 宾馆 接待 和 景区 景点 筹备 工作
",1
http://www.xinhs.cn/article.asp?id=3754,"奋力 开创 宣传 思想 工作 新 局面 为 “ 五 年 再造 一个 新 黄山 ” 提供 思想 文化 保证
",1
http://www.xinhs.cn/article.asp?id=3751,"迎接 “ 徽商 大会 ” 我市 开展 文明 创建 集中 攻坚 活动
",1
http://www.xinhs.cn/article.asp?id=3740,"当 好 主人翁 建 好 主会场 屯溪区 全力 服务 徽商 大会
",1
http://www.xinhs.cn/article.asp?id=3729,"高 质量 做好 国际 徽商 大会 筹备 工作
",1
http://www.xinhs.cn/article.asp?id=3697,"我市 举办 系列 活动 纪念 戴震 逝世 230 周年
",1
http://www.xinhs.cn/article.asp?id=3694,"屯溪区 加强 徽州 文书 管理 保护
",1
http://www.xinhs.cn/article.asp?id=3689,"《 中国 徽州 》 邮票 珍藏 册 正式 发行
",1
http://www.xinhs.cn/article.asp?id=3688,"程 大 利 : “ 新安 画派 是 最 好 的 切入点 ！ ”
",1
http://www.xinhs.cn/article.asp?id=3673,"程 大 位 珠算 博物馆 ： 一 扇 展示 徽 文化 的 窗口
",1
http://www.xinhs.cn/article.asp?id=3672,"西 递 古 村落 弘扬 传统 文化 精髓
",1
http://www.xinhs.cn/article.asp?id=3665,"休宁 状元 博物馆 ： 励志 立德 的 范本
",1
http://www.xinhs.cn/article.asp?id=3664,"全市 深入 探讨 旅游 与 文化 深度 结合 课题
",1
http://www.xinhs.cn/article.asp?id=3643,"歙县 霞 坑 村民 自筹 资金 保护 古 祠堂
",1
http://www.xinhs.cn/article.asp?id=3635,"祁门 力促 文化 与 旅游 联姻
",1
http://www.xinhs.cn/article.asp?id=3622,"祁门 —— 积极 “ 复活 ” 非物质 文化 遗产
",1
http://www.xinhs.cn/article.asp?id=3619,"摄影 旅游热 石 潭
",1
http://www.xinhs.cn/article.asp?id=3606,"中国 当代 著名 书画家 黄山 献艺
",1
http://www.xinhs.cn/article.asp?id=3556,"《 黄山 世界 地质 公园 综合 考察 报告 》 荣获 省 地质 科学技术 研究 一等奖
",1
http://www.xinhs.cn/article.asp?id=3546,"歙县 以 先进 文化 促 新 农村 建设
",1
http://www.xinhs.cn/article.asp?id=3537,"《 徽州 文书 》 获 首 届 中华 优秀 出版物 奖
",1
http://www.xinhs.cn/article.asp?id=3522,"我市 今年 文化 活动 绚丽多彩
",1
http://www.xinhs.cn/article.asp?id=3511,"专家 探讨 徽州 文化 博物馆 展陈 方案
",1
http://www.xinhs.cn/article.asp?id=3503,"全面 落实 科学 发展观 扎实 推进 文化 大 市 建设
",1
http://www.xinhs.cn/article.asp?id=3502,"徽州 大 剧院 广纳 良言 谋 发展
",1
http://www.xinhs.cn/article.asp?id=3499,"专家 座谈 全市 工艺美术 发展
",1
http://www.xinhs.cn/article.asp?id=3497,"胡 锦涛 强调 以 创新 的 精神 加强 网络 文化 建设 和 管理
",1
http://www.xinhs.cn/article.asp?id=3490,"市 文化 体制 改革 领导 小组 讨论 完善 市 歌舞 剧团 改革 方案
",1
http://www.xinhs.cn/article.asp?id=3489,"市 文化 大 市 建设 领导组 召开 成员 单位 会议 讨论 完善 文化 大 市 建设 规划
",1
http://www.xinhs.cn/article.asp?id=3488,"“ 唱 响 黄山 一 支 歌 ” 省 内 专家 论坛 在 肥 举行
",1
http://www.xinhs.cn/article.asp?id=3464,"国家 文物局 副 局长 童 明康 来 我市 考察 文物 保护 工作 时 强调 有效 保护 永续 利用
",1
http://www.xinhs.cn/article.asp?id=3419,"市政协 再次 组织 专题 视察 调研 推进 歙县 国家 历史 文化 名城 保护 开发
",1
http://www.xinhs.cn/article.asp?id=3400,"保护 历史 文化 《 黟县 倡议 》 诞生
",1
http://www.xinhs.cn/article.asp?id=3396,"千 件 雕刻 精品 将 集中 展示
",1
http://www.xinhs.cn/article.asp?id=3394,"徽菜 必将 迎来 美好 的 春天
",1
http://www.xinhs.cn/article.asp?id=3388,"《 同一首歌 》 走 进 黄山 , 黄山 学院 盛装 迎接
",1
http://www.xinhs.cn/article.asp?id=3387,"我市 举办 廉政 文化 广场 月月 演 活动
",1
http://www.xinhs.cn/article.asp?id=3375,"海峡 两岸 摄影家 聚焦 徽州 古 民居
",1
http://www.xinhs.cn/article.asp?id=3372,"我市 积极 稳妥 推进 文化 体制 改革
",1
http://www.xinhs.cn/article.asp?id=3367,"故宫 博物院 收藏 当代 徽派 竹雕 艺术品
",1
http://www.xinhs.cn/article.asp?id=3362,"黟县 主动 科学 保护 世界 遗产
",1
http://www.xinhs.cn/article.asp?id=3361,"“ 徽商 故里 ” 巨幅 石雕 落成 歙县
",1
http://www.xinhs.cn/article.asp?id=3350,"专家 座谈 徽州 文化 博物馆 陈列 大纲 《 草案 》
",1
http://www.xinhs.cn/article.asp?id=3349,"国家 财政部 部长 助理 张 少春 一 行 赴 我市 调研 新 农村 建设 和 徽 文化
",1
http://www.xinhs.cn/article.asp?id=3348,"弘扬 珠算 国粹 促进 国际 交流 程 大 位 逝世 400 周年 纪念 大会 举行
",1
http://www.xinhs.cn/article.asp?id=3347,"程 大 位 雕像 在 屯 揭幕
",1
http://www.xinhs.cn/article.asp?id=3346,"弘扬 中国 珠算 文化 促进 珠算 发展 繁荣
",1
http://www.xinhs.cn/article.asp?id=3341,"第二 届 祁门 国际 红茶 节 彰显 民间 传统 文化
",1
http://www.xinhs.cn/article.asp?id=3339,"文化部 领导 考察 黄山市
",1
http://www.xinhs.cn/article.asp?id=3338,"做好 徽州 民居 的 保护 和 利用 工作
",1
http://www.xinhs.cn/article.asp?id=3322,"祁门红茶 制作 工艺 ” 等 项目 入围 省 非物质 文化 遗产
",1
http://www.xinhs.cn/article.asp?id=3321,"黟县 努力 恢复 西 递 水口
",1
http://www.xinhs.cn/article.asp?id=3320,"《 文房四宝 》 特种 邮票 首发式 将 举行
",1
http://www.xinhs.cn/article.asp?id=3291,"传承 华夏 文明 展示 徽州 文化 《 文房四宝 》 邮票 即 将 发行
",1
http://www.xinhs.cn/article.asp?id=3261,"西递 ： 明清 民居 博物馆
",1
http://www.xinhs.cn/article.asp?id=3234,"黄山 风景区 首 次 展开 文物 古迹 普查
",1
http://www.xinhs.cn/article.asp?id=3229,"徽州 历史 档案 资料 备 受 国家 重视
",1
http://www.xinhs.cn/article.asp?id=3227,"首 届 黄山 国际 青少年 弦乐 艺术节 在 黄山区 开幕
",1
http://www.xinhs.cn/article.asp?id=3189,"黄山区 发现 新石器 、 商 周 时期 遗址
",1
http://www.xinhs.cn/article.asp?id=3184,"休宁 黄村 ： 千 年 “ 进士 村 ” 正 走向 世界
",1
http://www.xinhs.cn/article.asp?id=3182,"王 启敏 寄望 《 大 祠堂 》 成为 展示 徽 文化 的 优秀 作品
",1
http://www.xinhs.cn/article.asp?id=3148,"我市 确定 26 个 项目 申报 省 首 批 非物质 文化 遗产
",1
http://www.xinhs.cn/article.asp?id=3141,"让 非物质 遗产 “ 舞 ” 起来 黄山 专项 保护 工程 启动
",1
http://www.xinhs.cn/article.asp?id=3114,"文化部 出台 网吧 P C 应用 标准 计划 3 年 终结 D I Y
",1
http://www.xinhs.cn/article.asp?id=3111,"泾县 黄田村 古建筑群 被 列为 全国 文物 保护 单位
",1
http://www.xinhs.cn/article.asp?id=3029,"全国 媒体 看 黄山 采风 活动 落 下 帷幕
",1
http://www.xinhs.cn/article.asp?id=2999,"珍藏 历史 启迪 未来 —— 我市 文化 遗产 保护 工作 综述
",1
http://www.xinhs.cn/article.asp?id=2998,"让 爱心 穿越 时空 让 人类 共享 文明 黟县 推出 文物 建筑 保护 认领 活动
",1
http://www.xinhs.cn/article.asp?id=2965,"品味 徽州 文化 饱览 新安 山水 “ 魅力 歙县 ” 摄影 大赛 吸引 众多 记者
",1
http://www.xinhs.cn/article.asp?id=2863,"瞻 淇 村 ： 保护 古 村落 建设 新 农村
",1
http://www.xinhs.cn/article.asp?id=2853,"把 好 关口 净化 窗口 堵住 源头 我市 部署 今年 “ 扫黄打非 ” 工作
",1
http://www.xinhs.cn/article.asp?id=2852,"我市 开展 网吧 专项 整治 坚决 取缔 “ 黑网吧 ”
",1
http://www.xinhs.cn/article.asp?id=2758,"黄山 学院 结合 徽 文化 对 大学生 进行 荣辱观 教育
",1
http://www.xinhs.cn/article.asp?id=2704,"胡 晋接 与 “ 全 徽 教育 协进社 ”
",1
http://www.xinhs.cn/article.asp?id=2663,"省委 宣传部 出台 《 关于 进一步 加强 和 改进 文艺 评论 工作 的 意见 》
",1
http://www.xinhs.cn/article.asp?id=2627,"百 名 中国 通俗 文艺 作家 黄山 “ 论 剑 ”
",1
http://www.xinhs.cn/article.asp?id=2592,"李 宏鸣 在 徽州区 歙县 调研 时 要求 弘扬 徽派 建筑 新 风貌
",1
http://www.xinhs.cn/article.asp?id=2546,"李 长春 ： 改变 一切 束缚 文化 发展 的 做法 规定
",1
http://www.xinhs.cn/article.asp?id=2428,"安徽 徽州 将 建 “ 金瓶梅 ” 遗址 公园
",1
http://www.xinhs.cn/article.asp?id=2309,"徽派 建筑 创新 要 有 突破
",1
http://www.xinhs.cn/article.asp?id=2307,"徽州 石雕 艺术品 展 将 在 合肥 举行
",1
http://www.xinhs.cn/article.asp?id=2237,"徽商 崛起 与 创业 环境
",1
http://www.xinhs.cn/article.asp?id=1045,"徽派 建筑 是 怎么 形成 的
",1
