segments,count,ratio
白梅,1,4.92777362202e-05
来古黟,1,4.92777362202e-05
全能型,1,4.92777362202e-05
裹以,1,4.92777362202e-05
000,1,4.92777362202e-05
二百二十一,1,4.92777362202e-05
缯起博,1,4.92777362202e-05
"路
曹氏",1,4.92777362202e-05
"。
振",1,4.92777362202e-05
氏丛桂堂,1,4.92777362202e-05
伤口,1,4.92777362202e-05
通同,1,4.92777362202e-05
"卷
列子",1,4.92777362202e-05
坊上镌,1,4.92777362202e-05
枋间有,1,4.92777362202e-05
86万,1,4.92777362202e-05
石言,1,4.92777362202e-05
平毁,1,4.92777362202e-05
黝(黟,1,4.92777362202e-05
死心踏地,1,4.92777362202e-05
发券,1,4.92777362202e-05
汾水,1,4.92777362202e-05
绿衣黄里,1,4.92777362202e-05
培根,1,4.92777362202e-05
乃僧,1,4.92777362202e-05
营业厅,1,4.92777362202e-05
"次纡
明",1,4.92777362202e-05
胆怯,1,4.92777362202e-05
纂误,1,4.92777362202e-05
辐射式,1,4.92777362202e-05
兴兵,1,4.92777362202e-05
拿定,1,4.92777362202e-05
未薙,1,4.92777362202e-05
谥胡公,1,4.92777362202e-05
惮烦,1,4.92777362202e-05
编列,1,4.92777362202e-05
腻味,1,4.92777362202e-05
榜单,1,4.92777362202e-05
专司榷,1,4.92777362202e-05
锁上,1,4.92777362202e-05
1842-1914,1,4.92777362202e-05
公虑,1,4.92777362202e-05
乱揖,1,4.92777362202e-05
“傩,1,4.92777362202e-05
干瘦,1,4.92777362202e-05
之小,1,4.92777362202e-05
"；
渔人",1,4.92777362202e-05
团中央,1,4.92777362202e-05
天高气清,1,4.92777362202e-05
老父,1,4.92777362202e-05
一致性,1,4.92777362202e-05
维一,1,4.92777362202e-05
发生机,1,4.92777362202e-05
乡人民,1,4.92777362202e-05
篾篓业,1,4.92777362202e-05
颤抖,1,4.92777362202e-05
兴林,1,4.92777362202e-05
执政者,1,4.92777362202e-05
诱发,1,4.92777362202e-05
霉变,1,4.92777362202e-05
义公以五,1,4.92777362202e-05
淳古,1,4.92777362202e-05
注在（歙）县,1,4.92777362202e-05
老大难,1,4.92777362202e-05
"。
歙人",1,4.92777362202e-05
形像,1,4.92777362202e-05
梦癲,1,4.92777362202e-05
诱惑力,1,4.92777362202e-05
气势浩大,1,4.92777362202e-05
体院,1,4.92777362202e-05
水相,1,4.92777362202e-05
95％,1,4.92777362202e-05
滴醋厂,1,4.92777362202e-05
"”
作为",1,4.92777362202e-05
"。
劈",1,4.92777362202e-05
长鸣,1,4.92777362202e-05
考四,1,4.92777362202e-05
恤孤怜贫,1,4.92777362202e-05
山昆,1,4.92777362202e-05
玩家,1,4.92777362202e-05
謇写,1,4.92777362202e-05
不离本行,1,4.92777362202e-05
强虏,1,4.92777362202e-05
管人,1,4.92777362202e-05
当眀穆,1,4.92777362202e-05
之珩,1,4.92777362202e-05
办手续,1,4.92777362202e-05
张村,1,4.92777362202e-05
睛各,1,4.92777362202e-05
"同胞
又",1,4.92777362202e-05
指导员,1,4.92777362202e-05
寒暑假,1,4.92777362202e-05
师文明,1,4.92777362202e-05
博导,1,4.92777362202e-05
亲诣,1,4.92777362202e-05
簌洗,1,4.92777362202e-05
"。
很有意思",1,4.92777362202e-05
"。
堨",1,4.92777362202e-05
丰源河,1,4.92777362202e-05
谨饬,1,4.92777362202e-05
钜镇,1,4.92777362202e-05
过昱岭,1,4.92777362202e-05
重版,1,4.92777362202e-05
忽发,1,4.92777362202e-05
贬者,1,4.92777362202e-05
6600,1,4.92777362202e-05
的羌,1,4.92777362202e-05
香馥,1,4.92777362202e-05
叱牛,1,4.92777362202e-05
雀儿,1,4.92777362202e-05
"。
词义",1,4.92777362202e-05
"仁”
有",1,4.92777362202e-05
邃,1,4.92777362202e-05
生达,1,4.92777362202e-05
重物,1,4.92777362202e-05
令尊,1,4.92777362202e-05
忙里偷闲,1,4.92777362202e-05
疫,1,4.92777362202e-05
血防,1,4.92777362202e-05
奕鲁,1,4.92777362202e-05
恭信岭,1,4.92777362202e-05
贮水池,1,4.92777362202e-05
壑殊,1,4.92777362202e-05
木价,1,4.92777362202e-05
怒上,1,4.92777362202e-05
批斗会,1,4.92777362202e-05
五猖庙会,1,4.92777362202e-05
山芋汁,1,4.92777362202e-05
决不可,1,4.92777362202e-05
鸿泰锠,1,4.92777362202e-05
担运,1,4.92777362202e-05
灼人,1,4.92777362202e-05
祠清懿堂,1,4.92777362202e-05
艺妓,1,4.92777362202e-05
"发
《",1,4.92777362202e-05
多达,1,4.92777362202e-05
破铜烂铁,1,4.92777362202e-05
育子,1,4.92777362202e-05
误时,1,4.92777362202e-05
世情扰,1,4.92777362202e-05
此情此景,1,4.92777362202e-05
"奇松
如果",1,4.92777362202e-05
卉木,1,4.92777362202e-05
首恶,1,4.92777362202e-05
那怕,1,4.92777362202e-05
"；
春",1,4.92777362202e-05
白头发,1,4.92777362202e-05
朱青布,1,4.92777362202e-05
廷桂,1,4.92777362202e-05
潆等,1,4.92777362202e-05
纳彩,1,4.92777362202e-05
"：
咸丰",1,4.92777362202e-05
鬓角,1,4.92777362202e-05
绝版,1,4.92777362202e-05
不虚此行,1,4.92777362202e-05
夷辑公之裔道,1,4.92777362202e-05
松缓,1,4.92777362202e-05
聚福堂,1,4.92777362202e-05
再使用,1,4.92777362202e-05
诗派,1,4.92777362202e-05
"自然
“",1,4.92777362202e-05
虬松,1,4.92777362202e-05
％,1,4.92777362202e-05
"""""雷祖",1,4.92777362202e-05
乌倮之,1,4.92777362202e-05
藤萝,1,4.92777362202e-05
卽为,1,4.92777362202e-05
号淳,1,4.92777362202e-05
诈使,1,4.92777362202e-05
徐谦,1,4.92777362202e-05
一伙人,1,4.92777362202e-05
峭伟,1,4.92777362202e-05
1860万,1,4.92777362202e-05
赡者,1,4.92777362202e-05
美其名曰,1,4.92777362202e-05
大事儿,1,4.92777362202e-05
病眼,1,4.92777362202e-05
煽者,1,4.92777362202e-05
惊慌失措,1,4.92777362202e-05
一无所获,1,4.92777362202e-05
科--,1,4.92777362202e-05
罗氏族,1,4.92777362202e-05
"。
王勋",1,4.92777362202e-05
枋两端,1,4.92777362202e-05
遭遢,1,4.92777362202e-05
瘩,1,4.92777362202e-05
"学敏
清",1,4.92777362202e-05
"。
抵达",1,4.92777362202e-05
高热,1,4.92777362202e-05
突厥,1,4.92777362202e-05
瘾,1,4.92777362202e-05
高烧,1,4.92777362202e-05
学规,1,4.92777362202e-05
豁尔,1,4.92777362202e-05
胡弄,1,4.92777362202e-05
时或,1,4.92777362202e-05
倥偬,1,4.92777362202e-05
运南,1,4.92777362202e-05
杂音,1,4.92777362202e-05
"。
代书人",1,4.92777362202e-05
幽明,1,4.92777362202e-05
省行,1,4.92777362202e-05
楚汉相争,1,4.92777362202e-05
从长计议,1,4.92777362202e-05
阳关,1,4.92777362202e-05
狮傩会,1,4.92777362202e-05
儒义理,1,4.92777362202e-05
器有,1,4.92777362202e-05
"。
联系",1,4.92777362202e-05
天南,1,4.92777362202e-05
散志,1,4.92777362202e-05
徐成,1,4.92777362202e-05
胡维,1,4.92777362202e-05
八公谱·方鹏,1,4.92777362202e-05
在身,1,4.92777362202e-05
名树基,1,4.92777362202e-05
"交卸
如",1,4.92777362202e-05
朱杰,1,4.92777362202e-05
黟山<,1,4.92777362202e-05
家瞳,1,4.92777362202e-05
呈禀,1,4.92777362202e-05
千三百六十九,1,4.92777362202e-05
动物学,1,4.92777362202e-05
产业网,1,4.92777362202e-05
篁南人,1,4.92777362202e-05
屏峰,1,4.92777362202e-05
贤遣,1,4.92777362202e-05
各,1,4.92777362202e-05
235．9,1,4.92777362202e-05
四隅,1,4.92777362202e-05
析论,1,4.92777362202e-05
交易量,1,4.92777362202e-05
祠后来,1,4.92777362202e-05
邓林,1,4.92777362202e-05
罪证,1,4.92777362202e-05
风仙,1,4.92777362202e-05
油脂,1,4.92777362202e-05
打游击,1,4.92777362202e-05
典□,1,4.92777362202e-05
振动,1,4.92777362202e-05
874,1,4.92777362202e-05
暗火,1,4.92777362202e-05
绒毛,1,4.92777362202e-05
"卷
二十",1,4.92777362202e-05
警卫,1,4.92777362202e-05
家给人足,1,4.92777362202e-05
"。
4．",1,4.92777362202e-05
披览,1,4.92777362202e-05
菲里斯克带,1,4.92777362202e-05
绩绩溪,1,4.92777362202e-05
不可抗拒,1,4.92777362202e-05
1466,1,4.92777362202e-05
为〝且〞形,1,4.92777362202e-05
叉口,1,4.92777362202e-05
彰明较著,1,4.92777362202e-05
急用,1,4.92777362202e-05
极简单,1,4.92777362202e-05
乞请,1,4.92777362202e-05
结结巴巴地,1,4.92777362202e-05
"特殊性
文化",1,4.92777362202e-05
失性,1,4.92777362202e-05
轻浮,1,4.92777362202e-05
橡胶,1,4.92777362202e-05
446,1,4.92777362202e-05
裁决,1,4.92777362202e-05
葬式,1,4.92777362202e-05
穷尽,1,4.92777362202e-05
伯符，仕,1,4.92777362202e-05
柏生,1,4.92777362202e-05
蹊径,1,4.92777362202e-05
星娥,1,4.92777362202e-05
披荆斩棘,1,4.92777362202e-05
较肥,1,4.92777362202e-05
43.5,1,4.92777362202e-05
木刻家,1,4.92777362202e-05
43.6,1,4.92777362202e-05
汇旃,1,4.92777362202e-05
唐安史,1,4.92777362202e-05
以防万一,1,4.92777362202e-05
张琏,1,4.92777362202e-05
花枝招展,1,4.92777362202e-05
谁会想到,1,4.92777362202e-05
对句,1,4.92777362202e-05
皮包骨,1,4.92777362202e-05
支会,1,4.92777362202e-05
毋乃,1,4.92777362202e-05
支伟,1,4.92777362202e-05
略述,1,4.92777362202e-05
拌入,1,4.92777362202e-05
解气,1,4.92777362202e-05
深部,1,4.92777362202e-05
1093年,1,4.92777362202e-05
"”
历史",1,4.92777362202e-05
此方维甸恭,1,4.92777362202e-05
还政于民,1,4.92777362202e-05
自给自足,1,4.92777362202e-05
装填,1,4.92777362202e-05
小杯,1,4.92777362202e-05
而女祠,1,4.92777362202e-05
万历戊,1,4.92777362202e-05
"？
程敏",1,4.92777362202e-05
汪晟,1,4.92777362202e-05
祁剧,1,4.92777362202e-05
名震中外,1,4.92777362202e-05
眉宇,1,4.92777362202e-05
人欲,1,4.92777362202e-05
歙东北,1,4.92777362202e-05
廿三日,1,4.92777362202e-05
同舁,1,4.92777362202e-05
绝笔,1,4.92777362202e-05
气绝身亡,1,4.92777362202e-05
令人鼓舞,1,4.92777362202e-05
腰痛,1,4.92777362202e-05
久已,1,4.92777362202e-05
晓渡藤,1,4.92777362202e-05
如旌,1,4.92777362202e-05
折冲,1,4.92777362202e-05
蛋糕,1,4.92777362202e-05
抵作,1,4.92777362202e-05
杏,1,4.92777362202e-05
"水口庙""",1,4.92777362202e-05
故事类,1,4.92777362202e-05
前后文,1,4.92777362202e-05
印成,1,4.92777362202e-05
沛霆,1,4.92777362202e-05
"。
弹指",1,4.92777362202e-05
"。
入",1,4.92777362202e-05
建此祠,1,4.92777362202e-05
山高水长,1,4.92777362202e-05
便门,1,4.92777362202e-05
皇粮国税,1,4.92777362202e-05
"。
其",1,4.92777362202e-05
不喜,1,4.92777362202e-05
死寂,1,4.92777362202e-05
右弼,1,4.92777362202e-05
1672-1755,1,4.92777362202e-05
安监,1,4.92777362202e-05
"：
双",1,4.92777362202e-05
18511,1,4.92777362202e-05
倒立,1,4.92777362202e-05
费钱,1,4.92777362202e-05
"知处
洪",1,4.92777362202e-05
黑色化,1,4.92777362202e-05
机件,1,4.92777362202e-05
君实,1,4.92777362202e-05
针脚,1,4.92777362202e-05
蓍伯,1,4.92777362202e-05
花香鸟语,1,4.92777362202e-05
屏如障,1,4.92777362202e-05
车带,1,4.92777362202e-05
宫女,1,4.92777362202e-05
圳外荒,1,4.92777362202e-05
1727-1787,1,4.92777362202e-05
繁荣期,1,4.92777362202e-05
朱红锻子,1,4.92777362202e-05
金壁辉煌,1,4.92777362202e-05
"。
潘",1,4.92777362202e-05
象之,1,4.92777362202e-05
昏天黑地,1,4.92777362202e-05
抹不掉,1,4.92777362202e-05
洪芳,1,4.92777362202e-05
"】
大",1,4.92777362202e-05
淡绿色,1,4.92777362202e-05
"历史
正是",1,4.92777362202e-05
朱子一,1,4.92777362202e-05
化油,1,4.92777362202e-05
"布商
早",1,4.92777362202e-05
掂掂,1,4.92777362202e-05
书函,1,4.92777362202e-05
面面俱到,1,4.92777362202e-05
公命,1,4.92777362202e-05
"。
山明水秀",1,4.92777362202e-05
采榷,1,4.92777362202e-05
"：
冬",1,4.92777362202e-05
卷一八○,1,4.92777362202e-05
极刑,1,4.92777362202e-05
欣甫,1,4.92777362202e-05
母本,1,4.92777362202e-05
布谷鸟,1,4.92777362202e-05
七国,1,4.92777362202e-05
2900,1,4.92777362202e-05
1546年,1,4.92777362202e-05
"忙
栈岭路亭联",1,4.92777362202e-05
粗茶,1,4.92777362202e-05
卫队,1,4.92777362202e-05
杯口,1,4.92777362202e-05
病魔,1,4.92777362202e-05
有手段,1,4.92777362202e-05
异日,1,4.92777362202e-05
干下,1,4.92777362202e-05
"。
⑸笔者",1,4.92777362202e-05
名儿,1,4.92777362202e-05
"。
瓷土",1,4.92777362202e-05
四天,1,4.92777362202e-05
干丝,1,4.92777362202e-05
重埠,1,4.92777362202e-05
金芙蓉,1,4.92777362202e-05
会客室,1,4.92777362202e-05
"》
顾",1,4.92777362202e-05
"广记
先",1,4.92777362202e-05
其矩,1,4.92777362202e-05
香帛,1,4.92777362202e-05
本固枝荣,1,4.92777362202e-05
不蔽,1,4.92777362202e-05
异香,1,4.92777362202e-05
安道,1,4.92777362202e-05
铁棒,1,4.92777362202e-05
自嘲,1,4.92777362202e-05
云岩,1,4.92777362202e-05
地四,1,4.92777362202e-05
"?
难怪",1,4.92777362202e-05
游宦,1,4.92777362202e-05
94．5,1,4.92777362202e-05
无可估量,1,4.92777362202e-05
松辫,1,4.92777362202e-05
打酒,1,4.92777362202e-05
课以,1,4.92777362202e-05
张良,1,4.92777362202e-05
沐景,1,4.92777362202e-05
巧祥,1,4.92777362202e-05
贞妇懿,1,4.92777362202e-05
装祯,1,4.92777362202e-05
仁素,1,4.92777362202e-05
石头塝,1,4.92777362202e-05
松撰,1,4.92777362202e-05
远门,1,4.92777362202e-05
喷发,1,4.92777362202e-05
希肃,1,4.92777362202e-05
黄鏻,1,4.92777362202e-05
猪首,1,4.92777362202e-05
粥汤,1,4.92777362202e-05
良春,1,4.92777362202e-05
呼和浩特,1,4.92777362202e-05
桠杪,1,4.92777362202e-05
世资,1,4.92777362202e-05
程克绍,1,4.92777362202e-05
日葵,1,4.92777362202e-05
聊聊,1,4.92777362202e-05
压住,1,4.92777362202e-05
４０％,1,4.92777362202e-05
摇役,1,4.92777362202e-05
x保,1,4.92777362202e-05
治丧,1,4.92777362202e-05
格柵门,1,4.92777362202e-05
寿木,1,4.92777362202e-05
现物,1,4.92777362202e-05
文昌坞,1,4.92777362202e-05
晟,1,4.92777362202e-05
永贞,1,4.92777362202e-05
葬李瓶儿,1,4.92777362202e-05
山司氏鬻,1,4.92777362202e-05
"n.
K",1,4.92777362202e-05
总价值,1,4.92777362202e-05
远古文化,1,4.92777362202e-05
"。
山西",1,4.92777362202e-05
"。
脱胎",1,4.92777362202e-05
劫富济贫,1,4.92777362202e-05
诱使,1,4.92777362202e-05
推演,1,4.92777362202e-05
恒达,1,4.92777362202e-05
陕甘宁,1,4.92777362202e-05
征纳,1,4.92777362202e-05
公生诞,1,4.92777362202e-05
点烛,1,4.92777362202e-05
如狼似虎,1,4.92777362202e-05
宗功,1,4.92777362202e-05
"。
万历二十四",1,4.92777362202e-05
满园春色,1,4.92777362202e-05
摩肩,1,4.92777362202e-05
智能化,1,4.92777362202e-05
家系,1,4.92777362202e-05
东江,1,4.92777362202e-05
万宁,1,4.92777362202e-05
万宇,1,4.92777362202e-05
全族,1,4.92777362202e-05
手法镌,1,4.92777362202e-05
轩蓬,1,4.92777362202e-05
"。
禁令",1,4.92777362202e-05
擅唱,1,4.92777362202e-05
竭尽全力地,1,4.92777362202e-05
雪汁,1,4.92777362202e-05
有迥,1,4.92777362202e-05
"。
捌.文",1,4.92777362202e-05
竞标,1,4.92777362202e-05
认缴,1,4.92777362202e-05
杨芳,1,4.92777362202e-05
契券及,1,4.92777362202e-05
东人,1,4.92777362202e-05
秆,1,4.92777362202e-05
为笺,1,4.92777362202e-05
男妾,1,4.92777362202e-05
3715,1,4.92777362202e-05
诚挚,1,4.92777362202e-05
而俟,1,4.92777362202e-05
越商,1,4.92777362202e-05
全绪,1,4.92777362202e-05
堨内钓,1,4.92777362202e-05
治则,1,4.92777362202e-05
增高,1,4.92777362202e-05
市场观,1,4.92777362202e-05
耽赏,1,4.92777362202e-05
心语,1,4.92777362202e-05
"。
健全",1,4.92777362202e-05
居图,1,4.92777362202e-05
不公平,1,4.92777362202e-05
4900,1,4.92777362202e-05
颖悟,1,4.92777362202e-05
明纶堂,1,4.92777362202e-05
去作,1,4.92777362202e-05
元浜,1,4.92777362202e-05
炎暑,1,4.92777362202e-05
振鲁,1,4.92777362202e-05
・义行,1,4.92777362202e-05
爱堂,1,4.92777362202e-05
嫩蕊,1,4.92777362202e-05
黄鳝,1,4.92777362202e-05
行政事务,1,4.92777362202e-05
黝黝,1,4.92777362202e-05
悛者书,1,4.92777362202e-05
无定形,1,4.92777362202e-05
油绢,1,4.92777362202e-05
沏黄,1,4.92777362202e-05
砣子,1,4.92777362202e-05
祐甫,1,4.92777362202e-05
用牧,1,4.92777362202e-05
京士夫,1,4.92777362202e-05
捣药,1,4.92777362202e-05
名乐,1,4.92777362202e-05
精力充沛,1,4.92777362202e-05
柳条,1,4.92777362202e-05
中坤,1,4.92777362202e-05
匕敬,1,4.92777362202e-05
敬仲,1,4.92777362202e-05
以安,1,4.92777362202e-05
商夥,1,4.92777362202e-05
作到,1,4.92777362202e-05
贯晓析,1,4.92777362202e-05
屯溪僦,1,4.92777362202e-05
本阳,1,4.92777362202e-05
耐得,1,4.92777362202e-05
越来越多,1,4.92777362202e-05
嘉贞为相时,1,4.92777362202e-05
堆栈,1,4.92777362202e-05
肺结核病,1,4.92777362202e-05
牛栏,1,4.92777362202e-05
用字,1,4.92777362202e-05
最后面,1,4.92777362202e-05
"教育
自",1,4.92777362202e-05
鹅黄,1,4.92777362202e-05
货赂公行,1,4.92777362202e-05
"建平
程",1,4.92777362202e-05
可愿,1,4.92777362202e-05
誊契簿,1,4.92777362202e-05
孝周,1,4.92777362202e-05
屋傍,1,4.92777362202e-05
普希金,1,4.92777362202e-05
东吴大学,1,4.92777362202e-05
继龙,1,4.92777362202e-05
世宝,1,4.92777362202e-05
麻城市,1,4.92777362202e-05
"：
今天",1,4.92777362202e-05
公章,1,4.92777362202e-05
雉山县梓,1,4.92777362202e-05
死力,1,4.92777362202e-05
记略,1,4.92777362202e-05
定货,1,4.92777362202e-05
伯源,1,4.92777362202e-05
定购,1,4.92777362202e-05
群情振奋,1,4.92777362202e-05
子㮤,1,4.92777362202e-05
累蹶,1,4.92777362202e-05
"黄山
1",1,4.92777362202e-05
谷贱伤农,1,4.92777362202e-05
照发,1,4.92777362202e-05
金邦,1,4.92777362202e-05
")
尺子",1,4.92777362202e-05
贵卿,1,4.92777362202e-05
壬磊,1,4.92777362202e-05
蛋鸡,1,4.92777362202e-05
阴（坎）,1,4.92777362202e-05
迨支,1,4.92777362202e-05
拔下,1,4.92777362202e-05
自我解嘲,1,4.92777362202e-05
斯文正,1,4.92777362202e-05
福国福民,1,4.92777362202e-05
其佩,1,4.92777362202e-05
神秘化,1,4.92777362202e-05
必督,1,4.92777362202e-05
烂调,1,4.92777362202e-05
弗给,1,4.92777362202e-05
陈皮,1,4.92777362202e-05
黟翕,1,4.92777362202e-05
灶间,1,4.92777362202e-05
饮用水,1,4.92777362202e-05
秀英,1,4.92777362202e-05
绸布业,1,4.92777362202e-05
后懦,1,4.92777362202e-05
加护,1,4.92777362202e-05
近族,1,4.92777362202e-05
免租,1,4.92777362202e-05
西亚,1,4.92777362202e-05
"”
列",1,4.92777362202e-05
回放,1,4.92777362202e-05
多元性,1,4.92777362202e-05
哲学吏,1,4.92777362202e-05
中西合璧,1,4.92777362202e-05
58.6,1,4.92777362202e-05
家老,1,4.92777362202e-05
函氏,1,4.92777362202e-05
正馥,1,4.92777362202e-05
西人,1,4.92777362202e-05
至程篁,1,4.92777362202e-05
电闸,1,4.92777362202e-05
处立,1,4.92777362202e-05
"。
饮酒",1,4.92777362202e-05
翻修,1,4.92777362202e-05
佑圣真武祠,1,4.92777362202e-05
上尊皇古之制,1,4.92777362202e-05
羹鱼,1,4.92777362202e-05
领江,1,4.92777362202e-05
纸色,1,4.92777362202e-05
拾零三日,1,4.92777362202e-05
闲职,1,4.92777362202e-05
伐树木,1,4.92777362202e-05
卧谈,1,4.92777362202e-05
小沟,1,4.92777362202e-05
自此族,1,4.92777362202e-05
婺诸水俱入鄱,1,4.92777362202e-05
民协力,1,4.92777362202e-05
"理发匠
朱砂",1,4.92777362202e-05
柳丝,1,4.92777362202e-05
黟属鄣郡,1,4.92777362202e-05
太和殿,1,4.92777362202e-05
荐仪有额,1,4.92777362202e-05
博检,1,4.92777362202e-05
实最窭,1,4.92777362202e-05
在眺,1,4.92777362202e-05
信口开河,1,4.92777362202e-05
均价,1,4.92777362202e-05
泗安．,1,4.92777362202e-05
猪肉店,1,4.92777362202e-05
隔海相望,1,4.92777362202e-05
眼皮,1,4.92777362202e-05
欧阳修,1,4.92777362202e-05
不法棍,1,4.92777362202e-05
正章,1,4.92777362202e-05
得徽,1,4.92777362202e-05
白送,1,4.92777362202e-05
费体,1,4.92777362202e-05
高行奇,1,4.92777362202e-05
源地,1,4.92777362202e-05
希公,1,4.92777362202e-05
德可颂,1,4.92777362202e-05
鹤儿,1,4.92777362202e-05
"民
在",1,4.92777362202e-05
辅辏,1,4.92777362202e-05
有翼,1,4.92777362202e-05
深远的,1,4.92777362202e-05
宿戌,1,4.92777362202e-05
含泪,1,4.92777362202e-05
绍又,1,4.92777362202e-05
夙缘,1,4.92777362202e-05
红塔,1,4.92777362202e-05
琐细,1,4.92777362202e-05
伤身,1,4.92777362202e-05
挂锁,1,4.92777362202e-05
槠”,1,4.92777362202e-05
致函,1,4.92777362202e-05
"林
黄山",1,4.92777362202e-05
危害面,1,4.92777362202e-05
北斗星,1,4.92777362202e-05
均儒,1,4.92777362202e-05
作弦,1,4.92777362202e-05
"茶歌
吴",1,4.92777362202e-05
黄璋,1,4.92777362202e-05
安家乐业,1,4.92777362202e-05
渗绩,1,4.92777362202e-05
仕昌,1,4.92777362202e-05
时着监候,1,4.92777362202e-05
没到,1,4.92777362202e-05
默许,1,4.92777362202e-05
佑公,1,4.92777362202e-05
原始人,1,4.92777362202e-05
黄土层,1,4.92777362202e-05
"后生
“",1,4.92777362202e-05
仕显,1,4.92777362202e-05
"宅
古",1,4.92777362202e-05
火辣辣,1,4.92777362202e-05
临江仙·经,1,4.92777362202e-05
优生优育,1,4.92777362202e-05
小炒,1,4.92777362202e-05
演乡,1,4.92777362202e-05
炉窟,1,4.92777362202e-05
1009年,1,4.92777362202e-05
大有可为,1,4.92777362202e-05
"？
",1,4.92777362202e-05
升堂揖,1,4.92777362202e-05
永年,1,4.92777362202e-05
徒手,1,4.92777362202e-05
隐奔,1,4.92777362202e-05
厚酬,1,4.92777362202e-05
奉劝,1,4.92777362202e-05
小于,1,4.92777362202e-05
观者如堵,1,4.92777362202e-05
傅瀛,1,4.92777362202e-05
凡响,1,4.92777362202e-05
多边形,1,4.92777362202e-05
汪启淑,1,4.92777362202e-05
金壶,1,4.92777362202e-05
□□□狄,1,4.92777362202e-05
近岁,1,4.92777362202e-05
"县城
许多",1,4.92777362202e-05
省域,1,4.92777362202e-05
"。
1888年",1,4.92777362202e-05
力竭声嘶,1,4.92777362202e-05
加热,1,4.92777362202e-05
领袖群伦,1,4.92777362202e-05
钟鼓磬,1,4.92777362202e-05
"索引""",1,4.92777362202e-05
新德,1,4.92777362202e-05
４－５万,1,4.92777362202e-05
"。
夜半三更",1,4.92777362202e-05
割股,1,4.92777362202e-05
救死扶伤,1,4.92777362202e-05
响动,1,4.92777362202e-05
何影响,1,4.92777362202e-05
"。
唐中宗",1,4.92777362202e-05
天窗,1,4.92777362202e-05
蛙叫,1,4.92777362202e-05
分合,1,4.92777362202e-05
出家人,1,4.92777362202e-05
绣花鞋,1,4.92777362202e-05
棘胸蛙,1,4.92777362202e-05
德记,1,4.92777362202e-05
崇安,1,4.92777362202e-05
奉陪,1,4.92777362202e-05
玉盘,1,4.92777362202e-05
"。
薄雾",1,4.92777362202e-05
石英钟,1,4.92777362202e-05
仕三界,1,4.92777362202e-05
官源,1,4.92777362202e-05
左辅右弼,1,4.92777362202e-05
"：
仁和",1,4.92777362202e-05
村叟,1,4.92777362202e-05
"机构
按照",1,4.92777362202e-05
蹩脚,1,4.92777362202e-05
中农,1,4.92777362202e-05
不可解,1,4.92777362202e-05
百舸争流,1,4.92777362202e-05
王莽篡,1,4.92777362202e-05
"开发
初级",1,4.92777362202e-05
说故,1,4.92777362202e-05
世贸组织,1,4.92777362202e-05
呵气,1,4.92777362202e-05
址移,1,4.92777362202e-05
"；
（",1,4.92777362202e-05
"；
２",1,4.92777362202e-05
"；
６",1,4.92777362202e-05
"；
７",1,4.92777362202e-05
"；
５",1,4.92777362202e-05
"；
８",1,4.92777362202e-05
五陵,1,4.92777362202e-05
中质,1,4.92777362202e-05
腊酒,1,4.92777362202e-05
文明委,1,4.92777362202e-05
"文章
世界",1,4.92777362202e-05
儿巷,1,4.92777362202e-05
渴求,1,4.92777362202e-05
灰坯,1,4.92777362202e-05
175892,1,4.92777362202e-05
改判,1,4.92777362202e-05
鬼不觉,1,4.92777362202e-05
确证,1,4.92777362202e-05
至死不渝,1,4.92777362202e-05
转调,1,4.92777362202e-05
绷,1,4.92777362202e-05
"作用
文堂",1,4.92777362202e-05
墒,1,4.92777362202e-05
巾盔,1,4.92777362202e-05
厅堂．乡里,1,4.92777362202e-05
高高挂起,1,4.92777362202e-05
鹫岭,1,4.92777362202e-05
创新型,1,4.92777362202e-05
孝祀,1,4.92777362202e-05
礼带,1,4.92777362202e-05
诘奸,1,4.92777362202e-05
西向,1,4.92777362202e-05
"。
女祠",1,4.92777362202e-05
殉葬品,1,4.92777362202e-05
蒙恩,1,4.92777362202e-05
"资料图片
罗",1,4.92777362202e-05
16777,1,4.92777362202e-05
别有用心,1,4.92777362202e-05
晋爵,1,4.92777362202e-05
冬季焚,1,4.92777362202e-05
叙事诗,1,4.92777362202e-05
义勇军,1,4.92777362202e-05
绝了,1,4.92777362202e-05
好香,1,4.92777362202e-05
礼帖,1,4.92777362202e-05
寿孙,1,4.92777362202e-05
.应,1,4.92777362202e-05
15-20,1,4.92777362202e-05
益毫,1,4.92777362202e-05
有用之才,1,4.92777362202e-05
欺祖,1,4.92777362202e-05
牧第,1,4.92777362202e-05
视为畏途,1,4.92777362202e-05
公会会长,1,4.92777362202e-05
爱香,1,4.92777362202e-05
口头文学,1,4.92777362202e-05
十一年﹝1351年,1,4.92777362202e-05
柔润,1,4.92777362202e-05
智略,1,4.92777362202e-05
驳轮,1,4.92777362202e-05
衣费,1,4.92777362202e-05
贿选,1,4.92777362202e-05
登第即,1,4.92777362202e-05
皇木多,1,4.92777362202e-05
"""报德",1,4.92777362202e-05
文化.,1,4.92777362202e-05
颁旨,1,4.92777362202e-05
财大气粗,1,4.92777362202e-05
考述,1,4.92777362202e-05
帙陶,1,4.92777362202e-05
0．16,1,4.92777362202e-05
奎光堂,1,4.92777362202e-05
绿蕧,1,4.92777362202e-05
染疾,1,4.92777362202e-05
东坞,1,4.92777362202e-05
"清奇
在",1,4.92777362202e-05
