,delta,price,year,odometer,title,city
1009,995.148380812,9750,2009,91560.0,2009 Toyota Camry inspected carfax,1
1010,-217.189674477,4400,2004,156000.0,2004 Toyota Camry SE V6 Very Clean 156K With Sunroof,1
1011,225.799602424,7600,2005,81900.0,2005 Toyota Matrix - low miles or TRADE,1
1012,-2808.20711916,1000,2003,138000.0,Toyota Camry 2003 enganche,1
1013,-1128.78523591,8300,2008,100568.0,08 TOYOTA RAV4,1
1014,-472.172596712,16850,2014,15000.0,2014 Toyota Camry LE -Appx.15K miles +ENHANCED ELECTRONIC TOUCH SCREEN,1
1015,650.766163418,4000,2000,183750.0,2000 Toyota Avalon,1
1016,-846.739378395,6000,2006,181000.0,Toyota 4Runner SR5 2006,1
1017,-846.739378395,6000,2006,181000.0,Toyota 4Runner SR5,1
1018,-2523.01367942,4500,2008,126481.0,2008 TOYOTA CAMRY LE ****BEAUTIFUL****,1
1019,1244.3472209,8950,2010,96700.0,2010 Toyota Corolla,1
1020,-107.312559741,1400,1995,118000.0,1995 COROLLA runs like a champ,1
1021,1387.01843097,9000,2007,100000.0,2007 Toyota Avalon Limited CLEAN TITLE,1
1022,494.542602121,5500,2005,154000.0,2005 Toyota camry xle 154k Miles clean carfax...best deall,1
1023,-472.861765801,4990,2005,115000.0,2005 TOYOTA CAMRY AUTO 115K Mi 2.4LT 4CYL ICE COLD A/C RIMS CD,16
1024,-644.782195012,5490,2006,84000.0,2006 TOYOTA COROLLA AUTO 84K Mi 1.8LT 4CYL.+30MPG ICE COLD A/C ALARM,16
1025,-1246.8015227,4990,2005,120000.0,2005 TOYOTA SIENNA LE AUTO 120K. Mi 3.3LT V6 DUAL COLD AC RIMS ALARM C,16
1026,-1823.98730399,3000,2000,163000.0,Toyota 4runner,16
1027,-1404.35392633,4500,2004,109000.0,"# 2004 TOYOTA SOLARA, EXCELLENT CAR",16
1028,1743.50699237,11995,2012,75200.0,2012 Toyota Corolla S for sale -- great 1st car for college student!!,16
1029,1319.31902158,9000,2010,100000.0,Toyota Corolla s,16
1030,319.687583728,6500,2006,151090.0,2006 Toyota Solara - brand new convertible top (has navigation system),16
1031,1467.70686457,5950,2004,142400.0,2004 Toyota Corolla Sport -One Owner - Great condition-,16
1032,-1611.3831108,4700,2005,94700.0,05 Toyota Prius Hybrid Excellent condition Not Battery Issue's,16
1033,-1876.65236266,6800,2008,110112.0,2008 Toyota Sienna,16
1034,181.93184927,5000,2000,170000.0,2000 Toyota 4runner SR5 Loaded,16
1035,-787.911573644,6499,2006,76000.0,"2006 Toyota Corolla LE low miles 76,000 !!",16
1036,273.227797056,4800,2004,134000.0,2004 Toyota Camry LE runs great low miles,16
1037,34.3998005939,1450,1996,137898.0,1996 TOYOTA CAMRY 137294 MILES,16
1038,-1261.1196917,1950,1999,124987.0,1999 TOYOTA AVALON 124k miles,16
1039,967.864392869,4400,2003,167000.0,2003 Toyota Corolla S - Runs Great! - Clean Title in hand,16
1040,-1256.37281339,3900,2007,144900.0,2007 Toyota Corolla CE,16
1041,-170.975184144,3500,2003,132600.0,Toyota Corolla LE Sedan 2003,16
1042,185.001023656,3799,1999,3799.0,Toyota Sienna XLE white 1999,16
1043,280.335671862,6450,2006,92000.0,2006 TOYOTA COROLLA,16
1044,-1660.81152804,5500,2008,88000.0,Toyota corola 2008 only 5500 excelente conditon 88k,16
1045,-727.709948372,8995,2010,59046.0,2010 Toyota Yaris 59k,16
1046,287.615081256,4400,2003,128000.0,Toyota camry 2003 128k only 4400,16
1047,-1032.74991129,3990,2004,165000.0,2004 TOYOTA SIENNA LE,16
1048,934.579651713,3900,1997,140000.0,1997 Toyota 4Runner,16
1049,-1201.2177317,2800,2003,170000.0,2003 TOYOTA SIENNA,16
1050,-712.194303847,4800,2000,123000.0,"2000 TOYOTA TUNDRA 3.4L AUTO LONG BED 20""WHEELS AND TIRES",16
1051,-1269.46723184,800,1994,143000.0,corolla 1994.ac/runs good/maybe needs transmission/cheap price,16
1052,-173.955032771,2200,2001,141000.0,2001 Toyota Corolla ....,16
1053,-267.326927993,2400,2000,134500.0,"2000 Camry Solara 134k miles, NICE..",16
1054,64.0236382201,6400,2001,146000.0,2001 Toyota 4runner,16
1055,475.44496295,4600,2003,139290.0,Toyota Camry 2003,16
1056,415.186501352,7300,2008,149343.0,Toyota Camry 2008,16
1057,529.267767069,7995,2009,126000.0,2009 Toyota Camry,16
1058,4277.98415866,18000,2005,100000.0,Toyota Tacoma LIFTED,16
1059,1223.7574146,6995,2008,115000.0,2008 Toyota yaris,16
1060,-64.618153891,3900,2002,126000.0,2002 Toyota Camry le,16
1061,-620.195251335,4395,2004,154318.0,Toyota sienna xle leather 2004,16
1062,-3592.90760724,1995,2006,137340.0,Toyota solara 06 bad motor mechanic special,16
1063,-1858.15331826,3500,2005,129000.0,"2005 Toyota Camry , manual like new",16
1064,-1118.82494826,5800,2007,119000.0,2007 Toyota Camry,16
1065,-340.489982848,2500,1999,135234.0,1999 toyota solara,16
1066,-149.400245947,7500,2004,148129.0,2004 TOYOTA TUNDRA 4DR,16
1067,-380.244706399,11800,2011,82747.0,Toyota Camry LE 2011,16
1068,-1840.38233884,6988,2010,142000.0,2010 Prius II - Retiree owned - Like new - Priced to sell today,16
1069,1117.96828895,4800,2003,126468.0,2003 TOYOTA COROLLA,16
1070,-3104.08591918,4500,2001,106379.0,2001TOYOTA 4RUNNER,16
1071,526.168073276,6500,2007,96700.0,Toyota Yaris,16
1072,821.376181369,4000,2000,185000.0,Toyota Avalon,16
1073,-3224.00892736,9780,2005,110000.0,2005 Tacoma Manual Extended Cab,16
1074,1429.96502969,11500,2012,88000.0,Toyota yaris 2012 titulo rebuit,16
1075,-282.26951658,2400,2000,158000.0,2000 TOYOTA CAMRY.,16
1076,-795.701308305,5200,2005,130000.0,2005 Toyota Sienna,16
1077,-350.462485516,4500,2000,143000.0,TOYOTA 4RUNNER,16
1078,-365.510431706,6800,2005,69000.0,Toyota Matrix XR 2005,16
1079,-472.861765801,4990,2005,115000.0,2005 TOYOTA CAMRY AUTO 115K Mi 2.4LT 4CYL ICE COLD A/C RIMS CD,16
1080,758.925818584,12995,2014,52500.0,2014 TOYOTA COROLLA S LEATHER BACK UP CAMERA,16
1081,-144.782195012,5990,2006,84000.0,2006 TOYOTA COROLLA AUTO 84K. Mi 1.8LT 4CYL.+30MPG ICE COLD A/C RIMS,16
1082,527.989492,6500,2008,133000.0,toyota corolla 2008,16
1083,-1212.81463719,6999,2008,94000.0,2008 TOYOTA PRIUS,16
1084,-1251.47890333,5000,2006,141000.0,toyota sienna 2006,16
1085,420.422668936,4200,2003,121000.0,toyota corolla 2003,16
1086,-964.414226439,28000,2013,33000.0,2013 Toyota FJ Cruiser (low miles!),16
1087,1113.83806465,7900,2005,70000.0,2005 Toyota Camry LE* Excellent Condition*,16
1088,-2901.04379385,8200,2010,77000.0,toyota camry 2010 LE,16
1089,2961.35681717,9500,1999,161554.0,1999 Toyota Tacoma,16
1090,249.370027329,5000,2001,114000.0,2001 TOYOTA SOLARA LEV6 MODEL,16
1091,-807.419447517,8000,2005,75778.0,Wanted Toyota rav4 rav 4 2000 2001 2002 2003 2004 2005 2006 2007 2008,17
1092,-436.580653694,1200,1996,126000.0,1996 Toyota Avalon,17
1093,-3653.97477482,7500,2012,70321.0,2012 TOYOTA YARIS,17
1094,634.392364912,3199,1993,129000.0,"Toyota Camry LE, Automatic, v4, Wagon, low mileage.",17
1095,572.022326812,8295,2006,131388.0,2006 Toyota RAV4 all wheel drive 1/17 inspection Navi Back up Camera,17
1096,599.091268326,8900,2009,104050.0,2009 Toyota Camry LE for sale ** great condition** -,17
1097,277.9579723,4800,1991,4800.0,Toyota,17
1098,3076.37429657,15500,2011,45000.0,2011 Toyota Venza 45k miles one owner,17
1099,1659.25970391,3900,1996,151050.0,TOYOTA T100 1996,17
1100,-2267.02756345,4600,2008,100200.0,2007 Toyota Corolla S for sell by owner,17
1101,1341.5415518,5200,1997,169010.0,1997 Toyota 4runner SR5! Excellent!,17
1102,172.476582691,9100,2010,60000.0,Clean title,17
1103,-1797.61012173,6200,2007,100500.0,"2007 Toyota Sienna ,low mile",17
1104,68.6667434483,2000,1995,114564.0,1995 Toyota Tercel DX,17
1105,-246.597852421,2900,2000,142101.0,2000 toyota avalon,17
1106,-458.434535082,4800,2005,150000.0,2005 Toyota Camry,17
1107,-45.818199356,7337,2007,39700.0,2007 Toyota Yaris - 39.7k mi Great working Cond.,17
1108,228.295419256,2500,1998,140680.0,Toyota Camry LE Sedan/PA State Inspection until 7/16-RUNS GREAT!!!,17
1109,1623.10298186,8995,2007,128500.0,"2007 Toyota Sienna XLE pwr sliding door, pwr hatch,dvd,heated,leather",17
1110,419.520937261,4800,2005,157000.0,Toyota Corolla,17
1111,-214.805450668,3500,2002,154000.0,2002 Toyota Camry,17
1112,-1154.45822726,4000,2006,130000.0,Toyota Corolla 2006,17
1113,158.104142294,1500,1997,142000.0,toyota corolla ce,17
1114,-2643.76108461,3200,1999,179000.0,Great 1999 Toyota 4Runner 4WD,17
1115,1798.97145372,10200,2007,98000.0,"2007 Toyota Sienna LE, 8 passenger ~ Super Clean",17
1116,-387.174723929,6500,2007,116000.0,2007 Toyota Prius Touring! JBL Stereo! Back Up Cam! 1-Owner vehicle!,17
1117,-409.562878957,4222,2002,113338.0,2002 Toyota Camry,17
1118,634.392364912,3199,1993,129000.0,"Toyota Camry LE, Automatic, v4, Wagon, low mileage...",17
1119,874.740511798,2699,1996,169000.0,"1996 Toyota Camry LE Station Wagon, Automatic, Runs Great!",17
1120,-618.757950375,2400,2000,115000.0,2000 Toyota Solara,17
1121,-1301.92895406,4200,2004,125000.0,2004 Toyota Avalon XL 4D - Great Condition - Moon Roof,17
1122,-270.521429835,7000,2006,83000.0,2006 TOYOTA CAMRY LE V6 - 83K millage,17
1123,73.7769038009,5000,2000,149500.0,2000 Toyota 4Runner 4X4,17
1124,-1127.17031996,6500,2010,187000.0,2010 Toyota Sienna,17
1125,1918.87857537,7995,2004,70927.0,"2004 Toyota Camry LE 70K Miles, Nav",17
1126,428.870632821,5900,2003,136150.0,"2003 TOYOTA RAV4. LOW MILES, CLEAN IN/OUT & NEGOTIABLE",17
1127,1005.58951516,5995,2005,125419.0,2005 Toyota Matrix 4 door Hatchback,17
1128,882.615081256,4995,2003,128940.0,2003 Toyota Camry LE,17
1129,-145.402606927,1500,1996,130000.0,for sale 96 Toyota camry,17
1130,-536.992470947,15450,2013,24000.0,"2013 Toyota Camry 24,000 miles",17
1131,-676.822747267,5650,2007,151000.0,2007 Toyota Prius,17
1132,-1756.95908929,6950,2007,74988.0,2007 Toyota Prius Leather GPS Back up Cam 75k miles,17
1133,-1214.69377384,2950,2002,117000.0,02 camry,17
1134,135.135664837,10600,2004,129657.0,2004 Toyota Tacoma - XtraCab - 4x4 Automatic,17
1135,252.551041186,5000,2003,97000.0,2003 Toyota Camry LE,17
1136,-826.921402324,2450,2002,24000.0,2002 Toyota Avalon,17
1137,-240.39034756,1300,1996,180000.0,1996 Toyota Camry SE 4 doors,17
1138,177.652396169,19500,2015,2308.0,2015 Toyota Prius V w/ 2K miles,17
1139,-1390.36717853,15950,2009,55500.0,2009 Toyota Tundra 4x4 Low Miles Garage Kept,17
1140,816.784900091,7900,2005,125904.0,2005 Toyota Rav 4,17
1141,-2964.06481778,13900,2014,19400.0,2014 TOYOTA CAMRY XLE,17
1142,885.244727953,4900,1992,90100.0,92 Toyota Pickup. 90K Original miles,17
1143,-162.348233814,8500,2010,70000.0,2010 toyota corolla,9
1144,-207.913721472,5300,2008,154000.0,2008 Toyota Corolla,9
1145,3702.82348217,16500,2007,149000.0,toyota tacoma 2007 4x4 lift clean title,9
1146,-47.539754624,4995,2002,155400.0,2002 Toyota Sequoia limited,9
1147,-6.1359567141,2300,1995,14000.0,toyota tacoma,9
1148,-106.371282623,2995,2000,109000.0,2000 TOYOTA CAMRY LE,9
1149,-776.815340389,4900,2005,145000.0,2005 Toyota sienna,9
1150,-965.726304964,5950,2005,130000.0,2005 Toyota RAV4 L,9
1151,-284.974920747,4850,2005,162000.0,2005 Toyota Prius,9
1152,-5678.49503768,14300,2014,71000.0,2008 TOYOTA 4 RUNNER,9
1153,6217.1243698,21000,2014,18000.0,2014 Toyota Venza LE,9
1154,3947.34155528,18000,2007,116700.0,2007 Tacoma Prerunner,9
1155,199.091268326,8500,2009,102000.0,2009 Toyota Camry SE Clean,9
1156,-190.776435401,4500,2005,187000.0,2005 toyota tundra sr5,9
1157,1109.12842436,7200,2007,109000.0,"2007 toyota corolla $ 7,200",9
1158,1019.50656647,8200,2006,156000.0,2006 toyota Rav4,9
1159,-476.996770702,6100,2008,141800.0,2008 Toyota Camry hybrid,9
1160,1438.12903323,6950,2003,125741.0,2003 TOYOTA RAV 4 A/C COLD CLEAN CAR FAX,9
1161,-1515.16984571,7950,2002,82360.0,Toyota Tacoma 2002 SR5,9
1162,-1771.61619084,6499,2008,113000.0,2008 Toyota Camry For Sale,9
1163,3565.54848635,13500,2011,91100.0,Toyota Venza 2011,9
1164,-239.733132114,4100,2004,137000.0,04 Toyota Matrix,9
1165,-3342.45103759,14900,2010,70000.0,2010 TOYOTA TACOMA CREW CAB 70 K,9
1166,-113.764024633,1500,1994,180000.0,Cool Car For You,9
1167,-2200.46384099,11900,2015,10000.0,2015 Toyota Corolla LE 10k Miles Clean Title,9
1168,-813.938227303,2900,2001,175231.0,2001 toyota sienna LE van V6 a/c tv dvd player clean title lether,9
1169,-254.715657818,2450,2000,166500.0,2000 Toyota Camry LE,9
1170,518.416990939,12500,2010,43000.0,2010 TOYOTA CAMRY LE,9
1171,-452.504748301,6950,2005,157772.0,2005 TOYOTA SEQUOIA,9
1172,-5834.57034873,2900,2003,142000.0,2003 Toyota Tacoma,9
1173,142.227402078,3495,2001,161390.0,2001 CAMRY CE,9
1174,545.715111168,6499,2007,156000.0,2007 TOYOTA CAMRY,9
1175,-504.847091033,9650,2009,35113.0,2009 Toyota Camry Excellent Shape -Low Mileage,9
1176,1859.401324,9500,2007,90500.0,2007 toyoto camry,9
1177,2890.9653649,11000,2007,124000.0,2007 TOYOTA HIGHLANDER HYBRID,9
1178,-12.9472088789,1550,1995,140000.0,1995 Toyota Corolla Le,9
1179,-1678.11903611,4900,2007,160545.0,07 Toyota Rav4 2.4L V4 FWD 160K Miles Clean Title GAS SAVER,9
1180,1431.06685487,7500,2004,85000.0,2004 toyoto camry,9
1181,-987.261872899,4650,2007,128000.0,TOYOTA MATRIX,9
1182,363.091309411,6500,2002,91000.0,2002 Toyota Highlander 4x4 low miles,9
1183,2184.87552832,17800,2008,95000.0,TOYOTA TUNDRA 5.7L Backup Camera,9
1184,617.84970852,3499,2000,168068.0,2000 TOYOTA CAMRY LE,9
1185,-678.915237431,1299,1995,145000.0,Toyota,9
1186,1398.42131006,20000,2015,7500.0,2015 TOYOTA CAMRY,9
1187,556.525339792,13999,2015,16500.0,2015 Toyota Corolla LE Mileage 16K Miles under factory warranty,9
1188,-403.088204696,15999,2015,3500.0,2015 Toyota Camry SE Mileage 3K Miles,9
1189,-403.088204696,15999,2015,3500.0,2015 Toyota Camry SE mileage 3K miles like a brand new,9
1190,-797.045110315,1800,1999,100000.0,1999 Toyota corolla,9
1191,-406.457397879,4599,2005,157012.0,2005 TOYOTA CAMRY,9
1192,-18.1896744773,4599,2004,157012.0,2004 TOYOTA CAMRY,9
1193,200.222161515,3900,2002,182031.0,2002 TOYOTA CAMRY,9
1194,-1056.12448396,3900,2008,134000.0,2008 toyota solara,9
1195,-609.736617455,5200,2005,119000.0,"05 Toyota camry le, 119k miles",9
1196,-3081.78578747,9499,2013,18000.0,2013 Toyota Corolla LE - 18k Miles - Like New,9
1197,459.221598348,7499,2007,138000.0,2007 Toyota Sienna LE one owner no accident clean car-fax,9
1198,-646.461184331,3750,2004,168000.0,2004 Toyota Corolla LE,9
1199,187.619702108,3300,2000,156281.0,Cheap clean 2000 TOYOYA SIENNA - CLEAN TITLE,9
1200,-386.803257621,4800,2002,189567.0,2002 Toyota Highlander Limited TV,9
1201,2136.27141383,11000,2010,65576.0,2010 Toyota Corolla Sport 65K Miles,9
1202,598.972162251,4500,2005,170000.0,Toyota corolla 2005,11
1203,2013.6291512,7900,2005,127000.0,2005 Avalon,11
1204,1409.66126821,3000,1997,121484.0,Toyota Corolla 1997,11
1205,-406.158608937,4200,2001,141500.0,2001 toyota rav4 4x4,11
1206,-56.5210116209,1950,1994,109000.0,1994 Toyoya Camry XLE V6 FuLLY LOADED PERFECT 109K miles,11
1207,-1840.80481454,6000,2009,121000.0,TOYOTA CAMRY LE 2009,11
1208,-318.237307114,2700,2002,140000.0,2002 toyota corola,11
1209,-218.835865918,3900,2003,109000.0,03 toyota corolla,11
1210,109.275520492,6250,2005,58325.0,2005 Toyota Corolla,11
1211,1164.25576134,6300,2005,119000.0,2005 toyota corolla xrs,11
1212,-348.60478856,1175,1997,161000.0,1997 Toyota Corolla _Red_,11
1213,-839.011391985,8800,2004,115000.0,Toyota Sequoia 04 - Excellent Condition - Like New,11
1214,1379.86984759,17500,2006,100000.0,2006 Toyota Tacoma Xrunner,11
1215,2018.90294694,15000,2004,80000.0,Camburg built tundra full long travel,11
1216,352.522401572,4200,2003,159000.0,2003 TOYOTA CAMRY LE IN EXCELLENT CONDITIONS,11
1217,6766.13271112,45000,2014,25000.0,2014 Toyota Tundra 1794 Edition,11
1218,-3240.6085834,13500,2007,94000.0,TOYOTA TACOMA CREW CAB 07,11
1219,1015.91221997,18500,2009,140000.0,TOYOTA SEQUOIA,11
1220,-3704.64913036,8600,2013,33809.0,2013 toyota corolla 4 Cyl.,11
1221,-605.734944208,2650,2001,183000.0,2001 Toyota Camry Solara SLE,11
1222,-605.734944208,2650,2001,183000.0,2001 Toyota Camry Solara SLE - ONE OWNER,11
1223,-358.536723658,6900,2008,113500.0,TOYOTA COROLLA. S 2008,11
1224,0.0342737877399,16500,2014,37200.0,Toyota Camry SE 2014,11
1225,1107.37365633,7499,2007,140000.0,Like New 07Toyota Camry hybrid,11
1226,-199.88793949,6500,2001,158500.0,2001 TOYOTA TUNDRA Access Cab,11
1227,352.522401572,4200,2003,159000.0,2003 TOYOTA CAMRY IN EXCELLENT CONDITIONS,11
1228,1824.64759932,16000,2011,54000.0,2011 Toyota Prius,11
1229,-1718.99594562,7750,2007,176000.0,2007 Toyota Tacoma Crew Cab AUTOMATIC!!,11
1230,-1078.46673546,4200,1998,160000.0,1998 toyota tacoma 44,11
1231,978.888132629,18900,2014,28000.0,2014 Toyota prius HYBRID fully loaded,11
1232,1953.45468688,5800,2003,126000.0,TOYOTA CAMARY,11
1233,1969.8170795,10300,2007,82000.0,TOYOTA CAMARY,11
1234,544.737332344,2500,1999,165000.0,Clean Toyota Corola,11
1235,1234.41908674,10500,2005,132000.0,2005 TOYOTA SEQUOIA SR5 4x4,11
1236,-418.27047187,5200,2004,101000.0,2004 CAMRY LE/X,11
1237,1070.27463358,11900,2005,130000.0,2005 TOYOTA TACOMA,11
1238,-843.585704348,6900,2007,85000.0,"2007 TOYOTA CAMERY SOLARA 85,000 MILES - $6900",11
1239,1207.66077545,6700,2005,139000.0,2005 Toyota Camry XLE,11
1240,-94.1840736354,2200,2002,165000.0,Toyota Echo 02',11
1241,352.522401572,4200,2003,159000.0,2003 TOYOTA CAMRY LE IN EXCELLENT CONDITIONS,11
1242,504.459540314,5400,2001,142400.0,2001 toyota RAV4L,23
1243,987.9718373,9495,2010,143000.0,2010 Toyota Prius new HV battery warranty!,23
1244,-14.3118693345,3922,2002,188800.0,Sienna XLE 2002,23
1245,1592.53631059,8699,2008,128000.0,"...................((( '08 Toyota Prius - clean title, Great cont",23
1246,920.581623988,14950,2012,42061.0,** End of lease - must sell **,23
1247,3190.26338255,9000,2005,118000.0,Car for sale,23
1248,858.567145802,5390,2001,103000.0,"2001 Toyota Solara SLE V6, Original Owner, Full Loaded",23
1249,1032.01845594,2500,1995,169030.0,1995 Toyota Corolla super clean,23
1250,432.162307934,8850,2005,91342.0,2005 TOYOTA RAV4 SPORT 4WD AUTO 90K MILES CLEAN TITLE GREAT CONDITION,23
1251,-510.644192277,14500,2012,42833.0,2012 Prius C *Clean Title* *low miles*,23
1252,-200.760960785,8300,2009,68133.0,"2009 Toyota Corolla LE, Low Odometer, Perfect Cond., Well Maintained",23
1253,1085.60578069,19800,2013,13000.0,2013 Toyota Prius hybrid plug-in only 13K miles!! Must sell asap!!!,23
1254,653.548792825,2700,2000,160123.0,2000 toyota corolla clean title Smog! automatic,23
1255,1925.38184611,5890,2002,130000.0,2002 Toyota Camry V-6 SE@Clean Title@Low Miles,23
1256,4340.73647251,30000,2012,65000.0,2012 Toyota Highlander Hybrid Limited,23
1257,526.061337193,8999,2007,121872.0,2007 Toyota Rav4 Excellent condition,23
1258,2167.15504989,12900,2011,119000.0,2011 Toyota Prius w/ Leather,23
1259,-264.407000274,1700,1996,173000.0,Toyota Avalon sale or TRADE,23
1260,-1531.58300906,10450,2010,41000.0,2010 Toyota Camry SE 4DR. 41K Miles,23
1261,748.821423908,5800,2006,168000.0,[[2006 Toyota Corolla S]] Clean Title & 168k orig.,23
1262,-47.377168022,4200,2006,180000.0,2006 Toyota Corolla LE,23
1263,913.068025694,6350,2005,152300.0,2005 Toyota Sienna XLE 4D,23
1264,2122.95693274,4800,1999,182000.0,Camry 1999 CE 182k Millage 4800$,23
1265,1313.18465961,6990,2005,143000.0,2005 Toyota Sienna LE MINT,23
1266,1244.22792655,3388,1994,99242.0,1994 TOYOTA COROLLA DX,23
1267,129.97125406,2900,1998,188000.0,1998 toyota sienna,23
1268,2888.87566613,6500,2001,41000.0,"2001 Toyota Prius Hybrid Orignal 41,000 miles",23
1269,0.931034075587,15000,2014,4000.0,FOR SALE Toyota Yaris LE,23
1270,2035.93518222,18900,2015,16490.0,2015 Toyota Camry se,23
1271,4020.60713375,15250,2010,75000.0,2010 Toyota Prius IV -IMMACULATE - ORIGINAL OWNER - CLEAN TITLE !,23
1272,-334.301149387,800,1994,186000.0,1994 Toyota Corolla,23
1273,1497.2419767,13600,2012,94000.0,2012 Toyota Prius Plug-in carpool sticker,23
1274,-346.121128826,6900,2005,125000.0,2005 Toyota Highlander for sale,23
1275,-1837.81174753,22500,2013,66000.0,2013 Toyota Tacoma SR5 Access Cab,23
1276,-41.9279386828,2900,1998,132000.0,1998 Toyota Sienna,23
1277,-443.770418713,6800,2006,86000.0,2006 Toyota Camry-86k Miles Only (Very LOW MILES) -REGISTERED&SMOGGED,23
1278,1147.10519241,4500,2001,189000.0,2001 Toyota Camry LE Runs Great,23
1279,1670.93753494,24000,2013,61000.0,Toyota Sienna 2013 Van,23
1280,619.214212529,13200,2013,18400.0,2013 Toyota Corolla LE 18K Miles **Reduced Price,23
1281,886.450806915,3800,2002,188000.0,want to sell my car,23
1282,619.214212529,13200,2013,18300.0,2013 Toyota Corolla LE 18K Miles **Reduced Price,23
1283,-239.504122934,9750,2011,67000.0,"2011 Toyota Corolla S 4 door auto 67k miles $9,750",23
1284,45.252926727,6450,2001,138000.0,"2001 Toyota 4Runner Limited SUV fully Loaded auto 138k miles $6,450",23
1285,239.188471956,7400,2008,87000.0,"2008 Toyota Corolla Matrix XR, Clean title,",23
1286,73.2641328013,6450,2005,95000.0,2005 toyota prius,23
1287,56.2295812867,7300,2006,94000.0,2006 Toyota Camry LE - 94k Miles - Clean Title,23
1288,1890.9276356,5800,2002,148025.0,2002 TOYOTA CAMRY V6,23
1289,1643.20402951,7750,2006,129000.0,2006 Toyota Prius Premium Package Navigation One Owner,23
1290,-35.8497942291,6200,2007,142000.0,toyota prius 2007,23
1291,-208.271964121,8500,2007,75000.0,2007 Toyota Camry hybrid,23
1292,52.2139296202,3300,1991,167000.0,"1991 Toyota MR2 T-top 5sp 167k miles Non-turbo CLEAN TITLE, smogged",23
1293,345.184430717,4000,2003,135000.0,2003 toyota corolla S ( great miles),23
1294,432.162307934,8850,2005,91250.0,2005 Toyota RAV4 Sport 4WD Auto 90K Miles Clean Title Runs Excellent,23
1295,-1711.81463719,6500,2008,92000.0,last minute Christmas gift ECO-FRIENDLY,23
1296,2092.20890414,9000,2005,82000.0,2005 Toyota Camry LE only 82K Miles Automatic Clean Title,23
1297,-1098.41161893,2500,2001,65000.0,Classic Toyota Prius,23
1298,2593.88278925,4300,1997,174458.0,1997 TOYOTA CAMARY LE,23
1299,-97.8525637698,1200,1993,169500.0,Toyota Camry for sale,23
1300,1008.68745126,5950,2005,170000.0,2005 Toyota Prius,23
1301,-441.981365146,2200,1997,186552.0,97 4Runner smogged,23
1302,322.205172721,5550,2005,145887.0,2005 TOYOTA CAMRY * LOW MILES,23
1303,1429.27348366,8500,2007,110000.0,2007 Toyota Camry,23
1304,3657.71603357,6500,1998,54000.0,1998 Toyota Corolla LE IMMACULATE CONDITION,23
1305,-645.001055928,1800,1999,21000.0,1999 TOYOTA SIENNA,23
1306,197.909572586,3200,2000,159400.0,Toyota Celica 2000 2.0L GTS,23
1307,963.536390888,7800,2004,127021.0,2004 TOYOTA HIGHLANDER ***127 K - LOW MILEAGE,23
1308,437.34051962,12000,2000,166700.0,2000 toyota land cruiser,23
1309,1143.04759555,11000,2009,69000.0,2009 Toyota Prius Touring Model,23
1310,-188.559353956,8600,2007,78000.0,2007 TOYOTA PRIUS LEATHER SEATS *PRIMIUM PACKAGE*,23
1311,-39.2087038444,3500,2003,187000.0,2003 Toyota Matrix XR clean,23
1312,1894.95609571,9700,2007,118658.0,....2.0.O 7 Toyota Sienna LE*CLEAN CARFAX & ONE OWNER ~~2007,23
1313,1620.33960041,14900,2015,38000.0,2015 toyota corolla le,23
1314,2146.87173762,5999,2003,138113.0,"Toyota Corolla ""S"" 2.0.0.3.",23
1315,126.163363801,28100,2013,15900.0,2013 Toyota Tacoma TRD Sport 4X2,23
1316,-799.592796322,2800,2001,116480.0,2001 TOYOTA ECHO CLEAN TITLE,23
1317,-1086.42855432,6500,2005,35365.0,"2005 RAV4 35,365 miles One Owner",23
1318,-5814.29406413,16950,2012,31000.0,"2012 Toyota Tacoma - excellent condition, looks new!",23
1319,-191.608542194,12995,2012,53109.0,2012 Toyota Camry *LOW MILES* like new - Clean Carfax!!!!!!!!!!!!!!!!!,23
1320,1162.88528568,5300,2001,128384.0,Toyota Sienna 2001,23
1321,-1209.64729868,6500,2008,98500.0,2008 Toyota prius,23
1322,1156.11967446,6940,2005,87000.0,"2005 Toyota Matrix XR Sport, 87k , 1-Owner. (corolla fit)",23
1323,1855.26648454,5950,2003,122500.0,Toyota Camry,23
1324,1158.30934805,5000,2003,153000.0,"2003 Toyota Camry LE- Clean, moving sale",23
1325,933.622036064,6900,2006,149000.0,2006 Toyota Camry LE,23
1326,307.144450768,2000,1997,68000.0,97 Corolla,23
1327,3912.67437183,10500,1999,178000.0,1999 Toyota Tacoma Lifted 4x4,23
1328,-313.824084761,10500,2006,140000.0,2006 TOYOTA SEQUOIA SR5 LOADED 8 PASSENGER LOADED,4
1329,-561.958572254,4900,2004,77436.0,2004 Toyota corolla LE,4
1330,-373.001604122,11950,2014,38000.0,2014 Toyota Corolla LE Reverse Camera Factory Warranty,4
1331,-3784.643842,5000,2005,169000.0,Toyota camery le,4
1332,-51.8977546897,7300,2009,128000.0,Toyota Camry 2009,4
1333,-703.767960514,2300,2001,150000.0,TOYOTA SOLARA 2001,4
1334,1469.33731061,10500,2007,27000.0,2007 Camry LE with 27k miles,4
1335,-265.332211333,4500,2002,85000.0,Toyota Camry 2002 has only 85xxx on it,4
1336,-1304.51239488,11000,2010,88000.0,"2010 Toyota RAV4 88K $11,000",4
